league_id,sub_league_id,year,all_star_pos,all_star
101,1,2019,15,2085
101,1,2019,16,2125
101,1,2019,17,2243
101,1,2019,18,2247
101,1,2019,19,2389
101,1,2019,20,2413
101,1,2019,21,2534
101,1,2019,22,2637
101,1,2019,23,3104
101,1,2019,24,3334
101,0,2020,0,23
101,0,2020,1,151
101,0,2020,2,184
101,0,2020,3,283
101,0,2020,4,508
101,0,2020,5,538
101,0,2020,6,843
101,0,2020,7,960
101,0,2020,8,1076
101,0,2020,9,1202
101,0,2020,10,1206
101,0,2020,11,1342
101,0,2020,12,1346
101,0,2020,13,1397
101,0,2020,14,1459
101,0,2020,15,1508
101,0,2020,16,1630
101,0,2020,17,1719
101,0,2020,18,2227
101,0,2020,19,2767
101,0,2020,20,2875
101,0,2020,21,3119
101,0,2020,22,3323
101,0,2020,23,3499
101,0,2020,24,4688
101,1,2020,0,362
101,1,2020,1,374
101,1,2020,2,541
101,1,2020,3,546
101,1,2020,4,601
101,1,2020,5,1249
101,1,2020,6,1547
101,1,2020,7,1551
101,1,2020,8,1695
101,1,2020,9,1916
101,1,2020,10,1972
101,1,2020,11,1997
101,1,2020,12,2092
101,1,2020,13,2133
101,1,2020,14,2493
101,1,2020,15,2571
101,1,2020,16,2585
101,1,2020,17,3019
101,1,2020,18,3072
101,1,2020,19,3234
101,1,2020,20,3371
101,1,2020,21,3568
101,1,2020,22,3636
101,1,2020,23,3925
101,1,2020,24,4183
101,0,2021,0,141
101,0,2021,1,451
101,0,2021,2,1206
101,0,2021,3,1479
101,0,2021,4,1599
101,0,2021,5,1637
101,0,2021,6,1815
101,0,2021,7,2224
101,0,2021,8,2495
101,0,2021,9,2585
101,0,2021,10,2591
101,0,2021,11,2623
101,0,2021,12,2637
101,0,2021,13,2744
101,0,2021,14,2788
101,0,2021,15,2819
101,0,2021,16,2859
101,0,2021,17,2899
101,0,2021,18,2962
101,0,2021,19,3012
101,0,2021,20,3511
101,0,2021,21,3514
101,0,2021,22,3777
101,0,2021,23,3896
101,0,2021,24,5120
101,1,2021,0,691
101,1,2021,1,1018
101,1,2021,2,1122
101,1,2021,3,1862
101,1,2021,4,1987
101,1,2021,5,2010
101,1,2021,6,2086
101,1,2021,7,2133
101,1,2021,8,2189
101,1,2021,9,2230
101,1,2021,10,2314
101,1,2021,11,2439
101,1,2021,12,2472
101,1,2021,13,2947
101,1,2021,14,3042
101,1,2021,15,3082
101,1,2021,16,3244
101,1,2021,17,3291
101,1,2021,18,3334
101,1,2021,19,3547
101,1,2021,20,3635
101,1,2021,21,4315
101,1,2021,22,8865
101,1,2021,23,8993
101,1,2021,24,11051
101,0,2022,0,174
101,0,2022,1,241
101,0,2022,2,293
101,0,2022,3,625
101,0,2022,4,773
101,0,2022,5,1229
101,0,2022,6,1410
101,0,2022,7,1456
101,0,2022,8,1758
101,0,2022,9,2495
101,0,2022,10,2536
101,0,2022,11,2630
101,0,2022,12,2988
101,0,2022,13,3148
101,0,2022,14,3280
101,0,2022,15,3333
101,0,2022,16,3436
101,0,2022,17,3815
101,0,2022,18,4223
101,0,2022,19,5840
101,0,2022,20,8833
101,0,2022,21,9089
101,0,2022,22,9335
101,0,2022,23,9505
101,0,2022,24,11020
101,1,2022,0,286
101,1,2022,1,1191
101,1,2022,2,1802
101,1,2022,3,1932
101,1,2022,4,1987
101,1,2022,5,2103
101,1,2022,6,2105
101,1,2022,7,2116
101,1,2022,8,2270
101,1,2022,9,2472
101,1,2022,10,3421
101,1,2022,11,4009
101,1,2022,12,4136
101,1,2022,13,5365
101,1,2022,14,5476
101,1,2022,15,8414
101,1,2022,16,8815
101,1,2022,17,8884
101,1,2022,18,8886
101,1,2022,19,9077
101,1,2022,20,9210
101,1,2022,21,9323
101,1,2022,22,9394
101,1,2022,23,10981
101,1,2022,24,12641
101,0,2023,0,272
101,0,2023,1,507
101,0,2023,2,625
101,0,2023,3,890
101,0,2023,4,1060
101,0,2023,5,1801
101,0,2023,6,2354
101,0,2023,7,2373
101,0,2023,8,2717
101,0,2023,9,2745
101,0,2023,10,2997
101,0,2023,11,3328
101,0,2023,12,3547
101,0,2023,13,4449
101,0,2023,14,6216
101,0,2023,15,6834
101,0,2023,16,7298
101,0,2023,17,7784
101,0,2023,18,8187
101,0,2023,19,8915
101,0,2023,20,8942
101,0,2023,21,9289
101,0,2023,22,9545
101,0,2023,23,10118
101,0,2023,24,16633
101,1,2023,0,263
101,1,2023,1,1049
101,1,2023,2,1210
101,1,2023,3,1320
101,1,2023,4,1911
101,1,2023,5,1987
101,1,2023,6,2563
101,1,2023,7,2638
101,1,2023,8,2756
101,1,2023,9,3114
101,1,2023,10,3387
101,1,2023,11,3595
101,1,2023,12,4254
101,1,2023,13,4605
101,1,2023,14,4757
101,1,2023,15,4931
101,1,2023,16,6995
101,1,2023,17,8838
101,1,2023,18,8846
101,1,2023,19,9340
101,1,2023,20,9343
101,1,2023,21,9461
101,1,2023,22,10089
101,1,2023,23,10223
101,1,2023,24,11125
101,0,2024,0,137
101,0,2024,1,538
101,0,2024,2,714
101,0,2024,3,893
101,0,2024,4,2342
101,0,2024,5,2365
101,0,2024,6,2648
101,0,2024,7,2724
101,0,2024,8,2804
101,0,2024,9,2992
101,0,2024,10,3436
101,0,2024,11,3604
101,0,2024,12,3647
101,0,2024,13,4449
101,0,2024,14,5326
101,0,2024,15,5934
101,0,2024,16,6445
101,0,2024,17,6643
101,0,2024,18,6845
101,0,2024,19,8289
101,0,2024,20,8589
101,0,2024,21,8595
101,0,2024,22,9383
101,0,2024,23,10261
101,0,2024,24,13805
101,1,2024,0,2037
101,1,2024,1,2138
101,1,2024,2,2638
101,1,2024,3,2652
101,1,2024,4,2952
101,1,2024,5,3072
101,1,2024,6,3361
101,1,2024,7,3958
101,1,2024,8,5587
101,1,2024,9,5606
101,1,2024,10,5613
101,1,2024,11,5616
101,1,2024,12,8188
101,1,2024,13,8727
101,1,2024,14,8941
101,1,2024,15,9116
101,1,2024,16,9141
101,1,2024,17,9285
101,1,2024,18,9304
101,1,2024,19,9340
101,1,2024,20,9350
101,1,2024,21,9398
101,1,2024,22,9508
101,1,2024,23,10131
101,1,2024,24,10353
101,0,2025,0,1429
101,0,2025,1,1707
101,0,2025,2,1812
101,0,2025,3,2495
101,0,2025,4,3961
101,0,2025,5,4087
101,0,2025,6,4787
101,0,2025,7,5379
101,0,2025,8,5860
101,0,2025,9,6275
101,0,2025,10,6666
101,0,2025,11,7375
101,0,2025,12,7667
101,0,2025,13,8016
101,0,2025,14,8185
101,0,2025,15,8288
101,0,2025,16,8758
101,0,2025,17,8832
101,0,2025,18,9383
101,0,2025,19,10119
101,0,2025,20,10351
101,0,2025,21,10377
101,0,2025,22,11214
101,0,2025,23,12413
101,0,2025,24,13699
101,1,2025,0,525
101,1,2025,1,804
101,1,2025,2,1001
101,1,2025,3,1855
101,1,2025,4,2133
101,1,2025,5,2313
101,1,2025,6,2401
101,1,2025,7,2521
101,1,2025,8,2947
101,1,2025,9,5431
101,1,2025,10,6387
101,1,2025,11,6535
101,1,2025,12,6758
101,1,2025,13,6887
101,1,2025,14,7434
101,1,2025,15,7438
101,1,2025,16,8366
101,1,2025,17,8783
101,1,2025,18,8785
101,1,2025,19,8820
101,1,2025,20,9075
101,1,2025,21,11010
101,1,2025,22,11139
101,1,2025,23,12433
101,1,2025,24,13584
101,0,2026,0,541
101,0,2026,1,1007
101,0,2026,2,1542
101,0,2026,3,2007
101,0,2026,4,2355
101,0,2026,5,2913
101,0,2026,6,3018
101,0,2026,7,3077
101,0,2026,8,4956
101,0,2026,9,6643
101,0,2026,10,7459
101,0,2026,11,8240
101,0,2026,12,9337
101,0,2026,13,9389
101,0,2026,14,9463
101,0,2026,15,9545
101,0,2026,16,9587
101,0,2026,17,9653
101,0,2026,18,9928
101,0,2026,19,9967
101,0,2026,20,10090
101,0,2026,21,10515
101,0,2026,22,11828
101,0,2026,23,12400
101,0,2026,24,13616
101,1,2026,0,436
101,1,2026,1,1538
101,1,2026,2,1720
101,1,2026,3,2005
101,1,2026,4,6941
101,1,2026,5,8286
101,1,2026,6,8441
101,1,2026,7,8844
101,1,2026,8,9009
101,1,2026,9,9293
101,1,2026,10,9343
101,1,2026,11,9648
101,1,2026,12,10234
101,1,2026,13,10318
101,1,2026,14,10345
101,1,2026,15,10907
101,1,2026,16,10909
101,1,2026,17,11836
101,1,2026,18,11839
101,1,2026,19,12377
101,1,2026,20,13266
101,1,2026,21,13561
101,1,2026,22,13574
101,1,2026,23,13686
101,1,2026,24,14744
101,0,2027,0,126
101,0,2027,1,557
101,0,2027,2,6230
101,0,2027,3,6237
101,0,2027,4,6292
101,0,2027,5,6590
101,0,2027,6,8264
101,0,2027,7,9337
101,0,2027,8,10002
101,0,2027,9,10005
101,0,2027,10,10119
101,0,2027,11,10209
101,0,2027,12,10302
101,0,2027,13,10364
101,0,2027,14,10585
101,0,2027,15,11008
101,0,2027,16,11194
101,0,2027,17,11412
101,0,2027,18,13474
101,0,2027,19,13572
101,0,2027,20,13589
101,0,2027,21,13596
101,0,2027,22,13686
101,0,2027,23,16571
101,0,2027,24,17854
101,1,2027,0,384
101,1,2027,1,2163
101,1,2027,2,2526
101,1,2027,3,2860
101,1,2027,4,3199
101,1,2027,5,6010
101,1,2027,6,6016
101,1,2027,7,6718
101,1,2027,8,7779
101,1,2027,9,8058
101,1,2027,10,8241
101,1,2027,11,8311
101,1,2027,12,8460
101,1,2027,13,9069
101,1,2027,14,9391
101,1,2027,15,9944
101,1,2027,16,10048
101,1,2027,17,10153
101,1,2027,18,10271
101,1,2027,19,10649
101,1,2027,20,10842
101,1,2027,21,12601
101,1,2027,22,13271
101,1,2027,23,13659
101,1,2027,24,15084
101,0,2028,0,2703
101,0,2028,1,3958
101,0,2028,2,5884
101,0,2028,3,6783
101,0,2028,4,6887
101,0,2028,5,7391
101,0,2028,6,7666
101,0,2028,7,8236
101,0,2028,8,9677
101,0,2028,9,10585
101,0,2028,10,11348
101,0,2028,11,11394
101,0,2028,12,11406
101,0,2028,13,11581
101,0,2028,14,12593
101,0,2028,15,12829
101,0,2028,16,13066
101,0,2028,17,13453
101,0,2028,18,13500
101,0,2028,19,13722
101,0,2028,20,14967
101,0,2028,21,15979
101,0,2028,22,16566
101,0,2028,23,17700
101,0,2028,24,17858
101,1,2028,0,2261
101,1,2028,1,3098
101,1,2028,2,3171
101,1,2028,3,3921
101,1,2028,4,4731
101,1,2028,5,5341
101,1,2028,6,6039
101,1,2028,7,6492
101,1,2028,8,6758
101,1,2028,9,8066
101,1,2028,10,9929
101,1,2028,11,10125
101,1,2028,12,11157
101,1,2028,13,11439
101,1,2028,14,11452
101,1,2028,15,11832
101,1,2028,16,12064
101,1,2028,17,12649
101,1,2028,18,12780
101,1,2028,19,12890
101,1,2028,20,13015
101,1,2028,21,13090
101,1,2028,22,14343
101,1,2028,23,16575
101,1,2028,24,18082
101,0,2029,0,3018
101,0,2029,1,3647
101,0,2029,2,5431
101,0,2029,3,6171
101,0,2029,4,7833
101,0,2029,5,8713
101,0,2029,6,9620
101,0,2029,7,9792
101,0,2029,8,9953
101,0,2029,9,9954
101,0,2029,10,11283
101,0,2029,11,11348
101,0,2029,12,11474
101,0,2029,13,12020
101,0,2029,14,12221
101,0,2029,15,12968
101,0,2029,16,13992
101,0,2029,17,14093
101,0,2029,18,14286
101,0,2029,19,14385
101,0,2029,20,15042
101,0,2029,21,16573
101,0,2029,22,17866
101,0,2029,23,17919
101,0,2029,24,20324
101,1,2029,0,3328
101,1,2029,1,3412
101,1,2029,2,3697
101,1,2029,3,4731
101,1,2029,4,7643
101,1,2029,5,9929
101,1,2029,6,10159
101,1,2029,7,10237
101,1,2029,8,10462
101,1,2029,9,10734
101,1,2029,10,11246
101,1,2029,11,11391
101,1,2029,12,11597
101,1,2029,13,11606
101,1,2029,14,12102
101,1,2029,15,12754
101,1,2029,16,12903
101,1,2029,17,13003
101,1,2029,18,14363
101,1,2029,19,14783
101,1,2029,20,14944
101,1,2029,21,15063
101,1,2029,22,16575
101,1,2029,23,17865
101,1,2029,24,18082
101,0,2030,0,3171
101,0,2030,1,6092
101,0,2030,2,8991
101,0,2030,3,9307
101,0,2030,4,10306
101,0,2030,5,10663
101,0,2030,6,11319
101,0,2030,7,11348
101,0,2030,8,11416
101,0,2030,9,11527
101,0,2030,10,11579
101,0,2030,11,12757
101,0,2030,12,12787
101,0,2030,13,12829
101,0,2030,14,13020
101,0,2030,15,13686
101,0,2030,16,13893
101,0,2030,17,14008
101,0,2030,18,14035
101,0,2030,19,14393
101,0,2030,20,14525
101,0,2030,21,15065
101,0,2030,22,17859
101,0,2030,23,19149
101,0,2030,24,19210
101,1,2030,0,2798
101,1,2030,1,3906
101,1,2030,2,4424
101,1,2030,3,6270
101,1,2030,4,7012
101,1,2030,5,9648
101,1,2030,6,9881
101,1,2030,7,10133
101,1,2030,8,11315
101,1,2030,9,11476
101,1,2030,10,12698
101,1,2030,11,12754
101,1,2030,12,13090
101,1,2030,13,13179
101,1,2030,14,13716
101,1,2030,15,14430
101,1,2030,16,15053
101,1,2030,17,15138
101,1,2030,18,15152
101,1,2030,19,15820
101,1,2030,20,15981
101,1,2030,21,16731
101,1,2030,22,17869
101,1,2030,23,18643
101,1,2030,24,19274
101,0,2031,0,804
101,0,2031,1,3411
101,0,2031,2,8240
101,0,2031,3,9747
101,0,2031,4,11283
101,0,2031,5,11351
101,0,2031,6,11547
101,0,2031,7,11714
101,0,2031,8,12799
101,0,2031,9,13020
101,0,2031,10,13183
101,0,2031,11,13389
101,0,2031,12,13644
101,0,2031,13,13749
101,0,2031,14,14175
101,0,2031,15,14347
101,0,2031,16,14505
101,0,2031,17,15175
101,0,2031,18,15186
101,0,2031,19,15417
101,0,2031,20,15847
101,0,2031,21,16049
101,0,2031,22,16898
101,0,2031,23,18014
101,0,2031,24,18616
101,1,2031,0,3412
101,1,2031,1,3963
101,1,2031,2,7724
101,1,2031,3,8447
101,1,2031,4,10425
101,1,2031,5,11391
101,1,2031,6,11523
101,1,2031,7,11637
101,1,2031,8,12423
101,1,2031,9,12922
101,1,2031,10,12970
101,1,2031,11,13019
101,1,2031,12,13821
101,1,2031,13,14919
101,1,2031,14,14996
101,1,2031,15,15026
101,1,2031,16,15512
101,1,2031,17,15640
101,1,2031,18,15981
101,1,2031,19,16084
101,1,2031,20,16554
101,1,2031,21,17093
101,1,2031,22,18070
101,1,2031,23,18977
101,1,2031,24,19274
101,0,2032,0,4307
101,0,2032,1,6757
101,0,2032,2,9460
101,0,2032,3,9483
101,0,2032,4,9721
101,0,2032,5,9765
101,0,2032,6,11268
101,0,2032,7,11295
101,0,2032,8,11700
101,0,2032,9,11837
101,0,2032,10,13389
101,0,2032,11,13448
101,0,2032,12,13837
101,0,2032,13,14169
101,0,2032,14,15241
101,0,2032,15,15361
101,0,2032,16,15807
101,0,2032,17,15985
101,0,2032,18,16013
101,0,2032,19,16760
101,0,2032,20,16946
101,0,2032,21,17919
101,0,2032,22,19306
101,0,2032,23,19843
101,0,2032,24,21383
101,1,2032,0,4888
101,1,2032,1,5979
101,1,2032,2,7062
101,1,2032,3,7375
101,1,2032,4,7434
101,1,2032,5,8990
101,1,2032,6,9614
101,1,2032,7,10649
101,1,2032,8,10842
101,1,2032,9,11763
101,1,2032,10,12887
101,1,2032,11,13894
101,1,2032,12,14374
101,1,2032,13,15429
101,1,2032,14,15748
101,1,2032,15,15880
101,1,2032,16,16429
101,1,2032,17,16851
101,1,2032,18,17302
101,1,2032,19,17880
101,1,2032,20,17966
101,1,2032,21,19141
101,1,2032,22,19153
101,1,2032,23,19161
101,1,2032,24,21772
101,0,2033,0,7307
101,0,2033,1,9792
101,0,2033,2,11636
101,0,2033,3,12843
101,0,2033,4,12865
101,0,2033,5,13089
101,0,2033,6,13748
101,0,2033,7,13948
101,0,2033,8,14008
101,0,2033,9,15162
101,0,2033,10,15644
101,0,2033,11,15758
101,0,2033,12,16030
101,0,2033,13,17724
101,0,2033,14,17996
101,0,2033,15,18232
101,0,2033,16,18545
101,0,2033,17,19170
101,0,2033,18,19238
101,0,2033,19,19577
101,0,2033,20,19843
101,0,2033,21,20470
101,0,2033,22,20585
101,0,2033,23,21962
101,0,2033,24,24631
101,1,2033,0,3986
101,1,2033,1,4066
101,1,2033,2,8264
101,1,2033,3,10155
101,1,2033,4,10927
101,1,2033,5,11282
101,1,2033,6,11698
101,1,2033,7,13644
101,1,2033,8,13775
101,1,2033,9,13953
101,1,2033,10,13969
101,1,2033,11,13970
101,1,2033,12,14300
101,1,2033,13,14322
101,1,2033,14,14374
101,1,2033,15,15231
101,1,2033,16,15792
101,1,2033,17,17048
101,1,2033,18,17232
101,1,2033,19,19051
101,1,2033,20,19339
101,1,2033,21,19750
101,1,2033,22,19875
101,1,2033,23,20400
101,1,2033,24,20575
102,0,2018,0,68
102,0,2018,1,88
102,0,2018,2,90
102,0,2018,3,624
102,0,2018,4,828
102,0,2018,5,868
102,0,2018,6,1230
102,0,2018,7,1830
102,0,2018,8,1928
102,0,2018,9,2150
102,0,2018,10,2284
102,0,2018,11,2431
102,0,2018,12,3054
102,0,2018,13,3068
102,0,2018,14,3084
102,0,2018,15,3233
102,0,2018,16,3280
102,0,2018,17,3385
102,0,2018,18,3480
102,0,2018,19,3521
102,0,2018,20,3531
102,0,2018,21,3554
102,0,2018,22,3664
102,0,2018,23,4113
102,0,2018,24,4116
102,1,2018,0,8
102,1,2018,1,42
102,1,2018,2,222
102,1,2018,3,309
102,1,2018,4,353
102,1,2018,5,541
102,1,2018,6,1146
102,1,2018,7,1389
102,1,2018,8,1407
102,1,2018,9,1612
102,1,2018,10,2539
102,1,2018,11,2571
102,1,2018,12,2585
102,1,2018,13,2717
102,1,2018,14,2768
102,1,2018,15,2827
102,1,2018,16,2829
102,1,2018,17,2889
102,1,2018,18,2902
102,1,2018,19,2929
102,1,2018,20,2934
102,1,2018,21,3012
102,1,2018,22,3219
102,1,2018,23,3675
102,1,2018,24,3881
102,0,2019,0,59
102,0,2019,1,169
102,0,2019,2,595
102,0,2019,3,1195
102,0,2019,4,1376
102,0,2019,5,1754
102,0,2019,6,1793
102,0,2019,7,1942
102,0,2019,8,2013
102,0,2019,9,2103
102,0,2019,10,2150
102,0,2019,11,2158
102,0,2019,12,2217
102,0,2019,13,2362
102,0,2019,14,2395
102,0,2019,15,2477
102,0,2019,16,2651
102,0,2019,17,3111
102,0,2019,18,3371
102,0,2019,19,3411
102,0,2019,20,3421
102,0,2019,21,3631
102,0,2019,22,3847
102,0,2019,23,4339
102,0,2019,24,9202
102,1,2019,0,194
102,1,2019,1,293
102,1,2019,2,786
102,1,2019,3,1139
102,1,2019,4,1649
102,1,2019,5,2632
102,1,2019,6,2654
102,1,2019,7,2781
102,1,2019,8,2917
102,1,2019,9,2961
102,1,2019,10,3006
102,1,2019,11,3151
102,1,2019,12,3162
102,1,2019,13,3217
102,1,2019,14,3316
102,1,2019,15,3328
102,1,2019,16,3610
102,1,2019,17,3689
102,1,2019,18,3906
102,1,2019,19,4021
102,1,2019,20,4163
102,1,2019,21,4183
102,1,2019,22,4210
102,1,2019,23,4471
102,1,2019,24,9206
102,0,2020,0,1356
102,0,2020,1,1883
102,0,2020,2,2074
102,0,2020,3,2363
102,0,2020,4,2382
102,0,2020,5,2442
102,0,2020,6,2495
102,0,2020,7,3105
102,0,2020,8,3291
102,0,2020,9,3401
102,0,2020,10,3462
102,0,2020,11,3463
102,0,2020,12,3480
102,0,2020,13,3509
102,0,2020,14,3540
102,0,2020,15,3984
102,0,2020,16,4199
102,0,2020,17,4325
102,0,2020,18,4573
102,0,2020,19,5284
102,0,2020,20,5424
102,0,2020,21,8911
102,0,2020,22,8993
102,0,2020,23,9067
102,0,2020,24,9498
102,1,2020,0,1483
102,1,2020,1,1514
102,1,2020,2,1520
102,1,2020,3,1656
102,1,2020,4,1827
102,1,2020,5,1996
102,1,2020,6,2664
102,1,2020,7,2765
102,1,2020,8,2877
102,1,2020,9,2997
102,1,2020,10,3306
102,1,2020,11,3504
102,1,2020,12,3562
102,1,2020,13,3889
102,1,2020,14,4037
102,1,2020,15,4174
102,1,2020,16,4402
102,1,2020,17,4456
102,1,2020,18,5458
102,1,2020,19,8795
102,1,2020,20,8808
102,1,2020,21,9040
102,1,2020,22,9140
102,1,2020,23,9311
102,1,2020,24,9505
102,0,2021,0,678
102,0,2021,1,1376
102,0,2021,2,1586
102,0,2021,3,1846
102,0,2021,4,2155
102,0,2021,5,2321
102,0,2021,6,2415
102,0,2021,7,3282
102,0,2021,8,3471
102,0,2021,9,4328
102,0,2021,10,4441
102,0,2021,11,4541
102,0,2021,12,4708
102,0,2021,13,5249
102,0,2021,14,7933
102,0,2021,15,8749
102,0,2021,16,8992
102,0,2021,17,9089
102,0,2021,18,9092
102,0,2021,19,9134
102,0,2021,20,9219
102,0,2021,21,9336
102,0,2021,22,9347
102,0,2021,23,9393
102,0,2021,24,9519
102,1,2021,0,758
102,1,2021,1,770
102,1,2021,2,1139
102,1,2021,3,1748
102,1,2021,4,2679
102,1,2021,5,2713
102,1,2021,6,2804
102,1,2021,7,2881
102,1,2021,8,3010
102,1,2021,9,4169
102,1,2021,10,4498
102,1,2021,11,5391
102,1,2021,12,6336
102,1,2021,13,6691
102,1,2021,14,8507
102,1,2021,15,8833
102,1,2021,16,8867
102,1,2021,17,8962
102,1,2021,18,9189
102,1,2021,19,9268
102,1,2021,20,9284
102,1,2021,21,9509
102,1,2021,22,10380
102,1,2021,23,10981
102,1,2021,24,11020
102,0,2022,0,730
102,0,2022,1,1880
102,0,2022,2,2354
102,0,2022,3,3642
102,0,2022,4,3647
102,0,2022,5,4244
102,0,2022,6,4328
102,0,2022,7,4708
102,0,2022,8,4949
102,0,2022,9,7937
102,0,2022,10,7958
102,0,2022,11,8485
102,0,2022,12,8765
102,0,2022,13,8846
102,0,2022,14,8939
102,0,2022,15,9043
102,0,2022,16,9061
102,0,2022,17,9116
102,0,2022,18,9184
102,0,2022,19,9343
102,0,2022,20,9344
102,0,2022,21,10154
102,0,2022,22,10329
102,0,2022,23,10966
102,0,2022,24,12402
102,1,2022,0,24
102,1,2022,1,514
102,1,2022,2,1828
102,1,2022,3,2655
102,1,2022,4,2713
102,1,2022,5,3311
102,1,2022,6,5994
102,1,2022,7,6995
102,1,2022,8,7741
102,1,2022,9,8507
102,1,2022,10,8589
102,1,2022,11,8770
102,1,2022,12,8887
102,1,2022,13,8916
102,1,2022,14,8929
102,1,2022,15,8942
102,1,2022,16,8995
102,1,2022,17,9141
102,1,2022,18,9189
102,1,2022,19,9300
102,1,2022,20,10100
102,1,2022,21,10166
102,1,2022,22,10196
102,1,2022,23,11015
102,1,2022,24,12424
102,0,2023,0,1934
102,0,2023,1,2466
102,0,2023,2,3233
102,0,2023,3,3875
102,0,2023,4,4541
102,0,2023,5,5739
102,0,2023,6,6320
102,0,2023,7,6358
102,0,2023,8,6366
102,0,2023,9,6452
102,0,2023,10,6569
102,0,2023,11,6954
102,0,2023,12,7058
102,0,2023,13,9160
102,0,2023,14,9304
102,0,2023,15,9417
102,0,2023,16,9541
102,0,2023,17,10119
102,0,2023,18,10146
102,0,2023,19,10170
102,0,2023,20,10248
102,0,2023,21,10283
102,0,2023,22,10949
102,0,2023,23,11024
102,0,2023,24,12387
102,1,2023,0,24
102,1,2023,1,283
102,1,2023,2,3906
102,1,2023,3,4369
102,1,2023,4,4719
102,1,2023,5,5318
102,1,2023,6,5386
102,1,2023,7,6070
102,1,2023,8,6817
102,1,2023,9,7068
102,1,2023,10,7169
102,1,2023,11,8114
102,1,2023,12,9001
102,1,2023,13,9141
102,1,2023,14,9270
102,1,2023,15,9337
102,1,2023,16,9488
102,1,2023,17,10104
102,1,2023,18,10190
102,1,2023,19,10318
102,1,2023,20,10334
102,1,2023,21,10345
102,1,2023,22,11015
102,1,2023,23,12362
102,1,2023,24,12372
102,0,2024,0,1590
102,0,2024,1,2917
102,0,2024,2,6253
102,0,2024,3,6808
102,0,2024,4,7673
102,0,2024,5,7960
102,0,2024,6,7990
102,0,2024,7,8158
102,0,2024,8,8342
102,0,2024,9,8546
102,0,2024,10,8910
102,0,2024,11,9143
102,0,2024,12,9417
102,0,2024,13,9434
102,0,2024,14,9775
102,0,2024,15,10119
102,0,2024,16,10252
102,0,2024,17,10339
102,0,2024,18,10357
102,0,2024,19,10359
102,0,2024,20,11002
102,0,2024,21,11016
102,0,2024,22,11817
102,0,2024,23,11825
102,0,2024,24,11843
102,1,2024,0,3978
102,1,2024,1,5593
102,1,2024,2,5643
102,1,2024,3,6091
102,1,2024,4,6535
102,1,2024,5,6698
102,1,2024,6,7091
102,1,2024,7,7913
102,1,2024,8,8991
102,1,2024,9,9008
102,1,2024,10,9053
102,1,2024,11,9069
102,1,2024,12,9215
102,1,2024,13,9483
102,1,2024,14,9520
102,1,2024,15,10297
102,1,2024,16,11009
102,1,2024,17,11018
102,1,2024,18,11068
102,1,2024,19,11215
102,1,2024,20,11263
102,1,2024,21,11851
102,1,2024,22,12413
102,1,2024,23,12631
102,1,2024,24,13474
102,0,2025,0,2219
102,0,2025,1,2658
102,0,2025,2,4094
102,0,2025,3,5154
102,0,2025,4,6039
102,0,2025,5,6166
102,0,2025,6,6253
102,0,2025,7,6393
102,0,2025,8,6632
102,0,2025,9,7259
102,0,2025,10,7989
102,0,2025,11,8236
102,0,2025,12,9850
102,0,2025,13,10132
102,0,2025,14,10174
102,0,2025,15,10210
102,0,2025,16,10950
102,0,2025,17,11828
102,0,2025,18,12377
102,0,2025,19,12473
102,0,2025,20,12485
102,0,2025,21,12580
102,0,2025,22,13089
102,0,2025,23,13271
102,0,2025,24,14916
102,1,2025,0,91
102,1,2025,1,732
102,1,2025,2,2649
102,1,2025,3,4257
102,1,2025,4,4498
102,1,2025,5,6116
102,1,2025,6,6162
102,1,2025,7,6815
102,1,2025,8,7013
102,1,2025,9,7418
102,1,2025,10,8150
102,1,2025,11,8420
102,1,2025,12,8590
102,1,2025,13,9708
102,1,2025,14,9924
102,1,2025,15,9963
102,1,2025,16,10102
102,1,2025,17,10247
102,1,2025,18,10316
102,1,2025,19,10364
102,1,2025,20,11215
102,1,2025,21,12290
102,1,2025,22,12393
102,1,2025,23,12462
102,1,2025,24,13561
102,0,2026,0,2732
102,0,2026,1,2757
102,0,2026,2,7287
102,0,2026,3,8236
102,0,2026,4,8419
102,0,2026,5,8872
102,0,2026,6,8984
102,0,2026,7,9944
102,0,2026,8,10205
102,0,2026,9,10350
102,0,2026,10,11391
102,0,2026,11,12066
102,0,2026,12,12435
102,0,2026,13,12469
102,0,2026,14,12615
102,0,2026,15,13086
102,0,2026,16,13571
102,0,2026,17,13636
102,0,2026,18,14343
102,0,2026,19,14413
102,0,2026,20,14804
102,0,2026,21,14981
102,0,2026,22,15095
102,0,2026,23,15984
102,0,2026,24,17854
102,1,2026,0,277
102,1,2026,1,5666
102,1,2026,2,6375
102,1,2026,3,7040
102,1,2026,4,7260
102,1,2026,5,8558
102,1,2026,6,8593
102,1,2026,7,9925
102,1,2026,8,9954
102,1,2026,9,10002
102,1,2026,10,10102
102,1,2026,11,10505
102,1,2026,12,11065
102,1,2026,13,11346
102,1,2026,14,11416
102,1,2026,15,11822
102,1,2026,16,12385
102,1,2026,17,12396
102,1,2026,18,12437
102,1,2026,19,12543
102,1,2026,20,13090
102,1,2026,21,14410
102,1,2026,22,14783
102,1,2026,23,15970
102,1,2026,24,16400
102,0,2027,0,2320
102,0,2027,1,2732
102,0,2027,2,5864
102,0,2027,3,7443
102,0,2027,4,7812
102,0,2027,5,7869
102,0,2027,6,8635
102,0,2027,7,9520
102,0,2027,8,9545
102,0,2027,9,9549
