team_id,year,league_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,gfp,era,pig,ws,whip,gbfbp,kbb,babip
124,2034,104,5,1,1370,339,1557,581,391,124,197,170,206,177,540,305,5601,1,70,70,16,17,0,265,84,0,17,20,22,0,0,0,15,0,0,30,14,0,0,0,0,0,10,6,0,14.8792,0.2854,0.3603,0.4241,0.7844,10.3703,3.2888,0.5835,4.5088,0.0000,0.0000,0.2000,0.4848,2.8143,0.0000,0.0000,0.0000,4.6945,80.0143,0.0000,1.6532,0.6391,0.7294,0.2973
125,2034,104,5,1,1455,354,1610,597,414,105,195,136,223,193,553,364,5732,1,71,71,19,21,0,297,75,0,15,18,24,1,0,1,13,4,0,18,15,0,0,0,3,0,11,3,0,14.0715,0.2845,0.3441,0.4103,0.7544,10.5155,2.6670,0.6096,3.4544,0.0423,0.0000,0.2113,0.4750,2.7465,0.0000,0.0000,0.0000,4.9022,80.7324,0.0000,1.5522,0.6031,0.7721,0.2908
126,2034,104,5,1,1280,318,1469,504,358,108,208,167,194,170,505,298,5422,1,70,70,17,20,0,255,69,0,17,25,9,2,0,0,13,5,0,22,7,0,0,0,0,0,17,3,0,14.9843,0.2797,0.3608,0.3937,0.7545,10.1215,3.0534,0.2545,4.7215,0.0000,0.0000,0.1000,0.4595,2.9714,0.0000,0.0000,0.0000,4.8063,77.4571,0.0000,1.6492,0.6289,0.6467,0.2958
127,2034,104,5,1,1439,360,1601,531,378,130,201,150,196,171,547,356,5740,1,71,71,17,21,0,279,64,0,6,16,19,2,0,0,10,6,0,31,17,0,0,0,0,0,16,3,0,13.3377,0.2627,0.3335,0.3690,0.7025,9.4413,3.2470,0.4746,3.7465,0.0000,0.0000,0.2394,0.4474,2.8310,0.0000,0.0000,0.0000,4.2710,80.8451,0.0000,1.4653,0.6058,0.8667,0.2770
128,2034,104,5,1,1408,338,1592,589,405,147,193,163,230,190,502,326,5785,2,73,73,12,34,0,288,75,1,16,17,25,0,0,0,18,4,0,21,16,0,0,0,0,0,14,4,0,15.2008,0.2876,0.3595,0.4183,0.7778,10.7628,3.9065,0.6644,4.3317,0.0000,0.0000,0.2192,0.2609,2.6438,0.0000,0.0000,0.0000,5.0492,79.2466,0.0000,1.6772,0.6063,0.9018,0.3035
129,2034,104,5,1,1451,381,1613,485,329,203,210,149,136,130,546,362,5809,2,73,73,26,15,0,225,67,0,8,22,15,0,0,1,11,5,0,17,25,0,0,0,0,0,11,4,0,11.3895,0.2267,0.2994,0.3343,0.6337,7.7581,4.7869,0.3537,3.5135,0.0000,0.0000,0.3425,0.6341,2.8767,0.0000,0.0000,0.0000,3.0655,79.5753,0.0000,1.2524,0.6013,1.3624,0.2530
130,2034,104,5,1,1325,328,1523,534,360,153,208,183,209,179,459,336,5575,1,70,70,13,22,0,243,81,0,9,15,21,0,0,0,14,6,0,22,9,0,0,0,0,0,18,2,0,15.0487,0.2717,0.3605,0.4030,0.7635,9.8680,4.1939,0.5756,5.0162,0.0000,0.0000,0.1286,0.3714,2.9714,0.0000,0.0000,0.0000,4.9066,79.6429,0.0000,1.6538,0.5774,0.8361,0.2922
131,2034,104,5,1,1327,330,1488,539,367,112,236,146,198,178,494,340,5437,2,71,71,16,15,0,257,71,0,10,16,23,2,1,0,17,4,0,33,9,0,0,0,0,0,12,3,0,14.0716,0.2766,0.3477,0.4062,0.7539,9.9889,3.0484,0.6260,3.9738,0.0000,0.0000,0.1268,0.5161,3.3239,0.0000,0.0000,0.0000,4.8448,76.5775,0.0000,1.5514,0.5923,0.7671,0.2862
132,2034,104,5,1,1365,347,1533,488,350,123,229,151,179,158,545,327,5559,1,71,71,25,17,0,259,61,0,11,13,17,3,2,2,11,4,0,30,14,0,0,0,0,0,12,4,0,13.0854,0.2564,0.3298,0.3575,0.6874,9.0691,3.1871,0.4405,3.9127,0.0000,0.0000,0.1972,0.5952,3.2254,0.0000,0.0000,0.0000,4.0940,78.2958,0.0000,1.4424,0.6250,0.8146,0.2694
133,2034,104,5,1,1397,348,1586,572,378,143,224,165,238,213,529,332,5793,0,73,73,20,29,0,261,71,1,17,15,31,0,0,0,14,6,0,18,15,0,0,0,0,0,21,2,0,14.1983,0.2706,0.3464,0.4094,0.7558,9.7759,3.6983,0.8017,4.2672,0.0000,0.0000,0.2055,0.4082,3.0685,0.0000,0.0000,0.0000,5.5086,79.3562,0.0000,1.5603,0.6144,0.8667,0.2798
134,2034,104,5,1,1389,342,1566,580,388,99,223,158,233,202,514,370,5622,2,70,70,14,24,0,274,66,1,14,18,30,0,0,0,15,4,0,23,14,0,0,0,1,0,15,4,0,14.4455,0.2793,0.3514,0.4176,0.7690,10.1907,2.6002,0.7879,4.1498,0.0143,0.0000,0.2000,0.3684,3.1857,0.0000,0.0000,0.0000,5.3054,80.3143,0.0000,1.5934,0.5814,0.6266,0.2810
135,2034,104,5,1,1409,343,1581,560,395,122,210,156,228,202,528,334,5726,2,73,73,18,22,0,293,64,0,12,13,25,1,1,0,11,3,0,24,11,0,0,0,0,0,10,4,0,14.5082,0.2803,0.3506,0.3974,0.7481,10.3443,3.1950,0.6547,4.0854,0.0000,0.0000,0.1507,0.4500,2.8767,0.0000,0.0000,0.0000,5.2900,78.4384,0.0000,1.6033,0.6125,0.7821,0.2904
136,2034,104,5,1,1414,354,1582,577,406,133,192,151,209,187,566,298,5643,2,70,70,16,24,0,295,68,1,11,26,17,0,0,0,15,5,0,40,16,0,0,0,0,0,12,6,0,14.2613,0.2871,0.3555,0.4081,0.7635,10.3026,3.3750,0.4314,3.8318,0.0000,0.0000,0.2286,0.4000,2.7429,0.0000,0.0000,0.0000,4.7453,80.6143,0.0000,1.5705,0.6551,0.8808,0.3051
137,2034,104,5,1,1325,327,1499,538,369,106,150,160,172,159,502,324,5303,0,70,70,12,22,0,260,73,0,6,12,24,0,0,10,11,8,0,24,16,0,0,0,0,0,14,7,0,14.7798,0.2785,0.3582,0.4060,0.7643,10.1560,2.9174,0.6606,4.4037,0.0000,0.0000,0.2286,0.3529,2.1429,0.0000,0.0000,0.0000,4.3761,75.7571,0.0000,1.6177,0.6077,0.6625,0.2873
138,2034,104,5,1,1441,345,1631,597,437,86,169,169,232,199,535,358,5833,2,73,73,14,29,0,333,66,0,15,20,18,1,0,0,16,6,0,32,12,0,0,0,0,0,15,5,0,15.9344,0.3033,0.3752,0.4143,0.7895,11.3780,2.2392,0.4687,4.4002,0.0000,0.0000,0.1644,0.3256,2.3151,0.0000,0.0000,0.0000,5.1813,79.9041,0.0000,1.7531,0.5991,0.5089,0.3099
139,2034,104,5,1,1335,325,1516,551,389,96,193,159,208,189,507,324,5477,0,73,73,16,26,0,291,54,0,15,24,20,2,0,0,17,7,0,29,8,0,0,0,0,0,13,2,0,15.3692,0.2914,0.3661,0.4127,0.7788,10.7723,2.6585,0.5538,4.4031,0.0000,0.0000,0.1096,0.3810,2.6438,0.0000,0.0000,0.0000,5.2338,75.0274,0.0000,1.6862,0.6101,0.6038,0.2990
140,2034,104,5,1,1406,358,1569,514,359,163,178,141,179,157,522,345,5645,1,70,70,17,21,0,256,67,0,15,20,16,0,0,0,11,7,0,28,15,0,0,0,0,0,5,2,0,12.7340,0.2553,0.3231,0.3656,0.6887,9.0167,4.0940,0.4019,3.5414,0.0000,0.0000,0.2143,0.4474,2.5429,0.0000,0.0000,0.0000,3.9433,80.6429,0.0000,1.3953,0.6021,1.1560,0.2762
141,2034,104,5,1,1416,339,1591,605,424,115,182,161,238,208,546,309,5664,1,71,71,12,28,0,300,83,0,9,25,16,3,0,0,9,5,0,27,12,0,0,0,0,0,11,4,0,15.6483,0.2994,0.3708,0.4273,0.7981,11.2456,3.0501,0.4244,4.2701,0.0000,0.0000,0.1690,0.3000,2.5634,0.0000,0.0000,0.0000,5.5167,79.7746,0.0000,1.7240,0.6386,0.7143,0.3153
142,2034,104,5,1,1384,335,1551,572,414,105,207,147,217,185,507,333,5640,2,70,70,14,27,0,317,53,0,12,27,17,2,0,0,15,8,0,35,11,0,0,0,0,0,9,1,0,15.2562,0.2991,0.3669,0.4133,0.7802,11.1003,2.8153,0.4558,3.9414,0.0000,0.0000,0.1571,0.3415,2.9571,0.0000,0.0000,0.0000,4.9603,80.5714,0.0000,1.6713,0.6036,0.7143,0.3116
143,2034,104,5,1,1429,375,1555,455,341,151,205,114,130,117,578,343,5581,1,70,70,23,17,0,271,44,0,9,8,18,0,0,0,15,3,0,34,22,0,0,0,0,0,10,3,0,10.9822,0.2386,0.2945,0.3184,0.6129,8.1767,3.6208,0.4316,2.7336,0.0000,0.0000,0.3143,0.5750,2.9286,0.0000,0.0000,0.0000,2.8055,79.7286,0.0000,1.2123,0.6276,1.3246,0.2545
144,2034,104,5,1,1437,363,1574,542,384,186,221,131,175,160,532,320,5792,1,73,73,22,18,0,296,44,0,6,18,26,1,0,1,16,0,0,25,22,0,0,0,0,0,15,4,0,12.7569,0.2672,0.3272,0.3772,0.7044,9.5119,4.6073,0.6440,3.2450,0.0000,0.0000,0.3014,0.5500,3.0274,0.0000,0.0000,0.0000,3.9633,79.3425,0.0000,1.4174,0.6244,1.4198,0.2908
145,2034,104,5,1,1517,381,1665,571,409,132,215,131,195,177,574,372,5827,2,72,72,24,21,0,306,64,0,10,19,20,2,0,0,9,7,0,41,20,0,0,0,1,1,14,5,0,12.8987,0.2696,0.3285,0.3764,0.7049,9.6445,3.1127,0.4716,3.0891,0.0139,0.0000,0.2778,0.5333,2.9861,0.0000,0.0000,0.0000,4.1738,80.9306,0.0000,1.4148,0.6068,1.0076,0.2829
146,2034,104,5,1,1414,367,1594,522,362,98,251,158,173,159,565,380,5711,1,73,73,29,21,0,261,62,1,17,19,20,0,0,0,8,4,0,28,25,0,0,0,0,0,11,7,0,12.8385,0.2560,0.3289,0.3692,0.6981,8.8693,2.4011,0.4900,3.8711,0.0000,0.0000,0.3425,0.5800,3.4384,0.0000,0.0000,0.0000,3.8956,78.2329,0.0000,1.4156,0.5979,0.6203,0.2605
147,2034,104,5,1,1420,361,1614,532,375,110,195,173,196,174,563,359,5788,1,73,73,20,25,0,267,73,2,14,21,14,0,1,1,14,4,0,33,17,0,0,0,0,0,12,3,0,13.7491,0.2641,0.3426,0.3746,0.7173,9.3404,2.7399,0.3487,4.3090,0.0000,0.0000,0.2329,0.4444,2.6712,0.0000,0.0000,0.0000,4.3339,79.2877,0.0000,1.5166,0.6106,0.6358,0.2756
148,2034,104,5,1,1393,357,1534,507,369,162,255,122,158,143,541,316,5514,0,70,70,23,11,0,277,63,0,14,12,17,1,0,1,17,5,0,26,19,0,0,0,0,0,13,5,0,12.5042,0.2649,0.3233,0.3640,0.6873,9.3025,4.0840,0.4286,3.0756,0.0000,0.0000,0.2714,0.6765,3.6429,0.0000,0.0000,0.0000,3.6050,78.7714,0.0000,1.3754,0.6313,1.3279,0.2866
149,2034,104,5,1,1341,344,1511,483,346,159,169,152,172,161,542,291,5608,1,70,70,17,27,0,253,67,0,11,8,18,1,0,0,9,7,0,31,18,0,0,0,0,0,15,2,0,13.1994,0.2580,0.3342,0.3602,0.6944,9.0436,4.1559,0.4705,3.9729,0.0000,0.0000,0.2571,0.3864,2.4143,0.0000,0.0000,0.0000,4.2081,80.1143,0.0000,1.4463,0.6507,1.0461,0.2791
150,2034,104,5,1,1272,314,1459,454,352,137,186,159,190,154,471,291,5282,0,70,70,18,23,0,279,55,0,24,7,11,1,0,5,11,4,0,19,10,0,0,0,0,0,15,4,0,14.7611,0.2767,0.3530,0.3569,0.7099,10.0892,3.9268,0.3153,4.5573,0.0000,0.0000,0.1429,0.4390,2.6571,0.0000,0.0000,0.0000,4.4140,75.4571,0.0000,1.6274,0.6181,0.8616,0.2970
151,2034,105,6,1,1338,336,1513,513,360,131,190,156,192,171,463,368,5468,0,62,62,15,21,0,260,64,1,17,19,17,0,0,1,13,1,0,25,20,0,0,0,4,0,17,9,0,13.8482,0.2691,0.3419,0.3834,0.7253,9.6429,3.5089,0.4554,4.1786,0.0645,0.0000,0.3226,0.4167,3.0645,0.0000,0.0000,0.0000,4.5804,88.1935,0.0000,1.5357,0.5572,0.8397,0.2842
152,2034,105,6,1,1210,301,1367,480,331,104,145,137,197,179,420,337,4886,2,62,62,8,19,0,240,56,0,11,12,23,3,1,1,12,8,0,27,13,0,0,0,1,1,10,3,0,14.2011,0.2736,0.3485,0.3967,0.7452,9.8751,3.1028,0.6862,4.0873,0.0161,0.0000,0.2097,0.2963,2.3387,0.0000,0.0000,0.0000,5.3403,78.8065,0.0000,1.5514,0.5548,0.7591,0.2815
153,2034,105,6,1,1434,349,1658,588,407,105,235,204,256,227,550,359,5949,1,65,65,10,26,0,287,78,2,17,23,19,2,0,17,17,1,0,20,11,0,0,0,6,1,10,3,0,15.7672,0.2838,0.3696,0.4100,0.7796,10.4857,2.7052,0.4895,5.2557,0.0923,0.0000,0.1692,0.2778,3.6154,0.0000,0.0000,0.0000,5.8483,91.5231,0.0000,1.7490,0.6051,0.5147,0.2924
154,2034,105,6,1,1301,326,1442,510,357,131,285,128,165,152,504,296,5095,2,65,65,24,10,0,252,70,2,7,22,13,0,0,0,18,4,0,26,18,0,0,0,0,0,21,4,0,13.4724,0.2744,0.3396,0.3920,0.7316,9.8357,3.6092,0.3582,3.5265,0.0000,0.0000,0.2769,0.7059,4.3846,0.0000,0.0000,0.0000,4.1878,78.3846,0.0000,1.4847,0.6300,1.0234,0.2955
155,2034,105,6,1,1485,373,1683,621,429,92,226,181,243,228,577,379,6006,1,65,65,18,22,0,302,84,0,13,21,22,0,0,3,18,4,0,35,17,0,0,0,9,1,19,7,0,14.8018,0.2889,0.3648,0.4182,0.7830,10.3420,2.2179,0.5304,4.3634,0.1385,0.0000,0.2615,0.4500,3.4769,0.0000,0.0000,0.0000,5.4964,92.4000,0.0000,1.6339,0.6036,0.5083,0.2941
156,2034,105,6,1,1226,309,1382,462,327,98,183,141,172,159,469,321,4946,1,62,62,15,15,0,243,51,0,8,15,18,1,0,0,11,7,0,18,11,0,0,0,0,0,13,6,0,13.8200,0.2667,0.3437,0.3768,0.7205,9.5140,2.8513,0.5237,4.1024,0.0000,0.0000,0.1774,0.5000,2.9516,0.0000,0.0000,0.0000,4.6261,79.7742,0.0000,1.5129,0.5937,0.6950,0.2764
157,2034,105,6,1,1300,312,1424,509,370,127,173,104,186,150,461,320,5038,0,65,65,14,23,0,273,66,0,14,20,11,0,0,4,7,6,0,13,13,0,0,0,0,0,10,3,0,13.8462,0.2846,0.3371,0.3915,0.7286,10.6731,3.6635,0.3173,3.0000,0.0000,0.0000,0.2000,0.3784,2.6615,0.0000,0.0000,0.0000,4.3269,77.5077,0.0000,1.5192,0.5903,1.2212,0.3053
158,2034,105,6,1,1237,320,1406,458,313,116,183,145,177,159,505,297,5056,1,65,65,13,24,0,224,52,0,19,18,19,0,1,0,12,4,0,30,12,0,0,0,0,0,16,4,0,12.9802,0.2530,0.3288,0.3703,0.6991,8.7940,3.2591,0.5338,4.0739,0.0000,0.0000,0.1846,0.3514,2.8154,0.0000,0.0000,0.0000,4.4672,77.7846,0.0000,1.4298,0.6297,0.8000,0.2623
159,2034,105,6,1,1286,332,1458,446,327,145,195,151,173,143,486,322,5275,1,61,61,19,20,0,252,45,3,16,16,14,0,0,1,20,2,0,23,19,0,0,0,6,0,26,10,0,12.9990,0.2543,0.3299,0.3468,0.6767,8.8556,3.9268,0.3791,4.0893,0.0984,0.0000,0.3115,0.4872,3.1967,0.0000,0.0000,0.0000,3.8726,86.4754,0.0000,1.4383,0.6015,0.9603,0.2738
160,2034,105,6,1,1266,312,1463,479,356,105,132,172,178,167,492,302,5202,1,62,62,8,26,0,272,56,1,16,17,11,0,0,0,7,8,0,19,14,0,0,0,2,0,8,8,0,15.4450,0.2812,0.3666,0.3784,0.7450,10.2583,3.0256,0.3170,4.9562,0.0323,0.0000,0.2258,0.2353,2.1290,0.0000,0.0000,0.0000,4.8122,83.9032,0.0000,1.6905,0.6196,0.6105,0.2959
161,2034,105,6,1,1269,308,1444,537,378,81,174,150,223,191,477,318,5259,1,65,65,12,29,0,278,62,0,20,17,21,3,1,0,11,4,0,29,8,0,0,0,1,0,15,5,0,15.5286,0.2979,0.3687,0.4232,0.7918,11.0335,2.3643,0.6130,4.3784,0.0154,0.0000,0.1231,0.2927,2.6769,0.0000,0.0000,0.0000,5.5751,80.9077,0.0000,1.7124,0.6000,0.5400,0.3008
162,2034,105,6,1,1430,352,1624,597,411,114,242,176,240,223,527,360,5853,0,62,62,18,16,0,294,72,0,15,21,24,0,0,6,11,3,0,39,14,0,0,0,8,1,14,2,0,15.0852,0.2874,0.3633,0.4175,0.7808,10.5085,2.9148,0.6136,4.5000,0.1290,0.0000,0.2258,0.5294,3.9032,0.0000,0.0000,0.0000,5.7017,94.4032,0.0000,1.6676,0.5941,0.6477,0.2961
163,2034,105,6,1,1244,317,1423,444,326,127,199,160,156,143,459,321,5171,2,65,65,22,16,0,250,46,0,15,18,12,1,0,1,8,4,0,23,12,0,0,0,0,0,13,4,0,13.8825,0.2621,0.3443,0.3569,0.7013,9.2361,3.5981,0.3400,4.5331,0.0000,0.0000,0.1846,0.5789,3.0615,0.0000,0.0000,0.0000,4.0514,79.5538,0.0000,1.5299,0.5885,0.7937,0.2804
164,2034,105,6,1,1396,352,1573,557,379,113,222,155,193,173,535,359,5575,1,66,66,17,16,0,276,59,0,16,13,31,2,0,3,15,6,0,21,18,0,0,0,4,0,13,10,0,13.7938,0.2715,0.3433,0.3990,0.7423,9.6812,2.8865,0.7919,3.9593,0.0606,0.0000,0.2727,0.5152,3.3636,0.0000,0.0000,0.0000,4.4191,84.4697,0.0000,1.5156,0.5984,0.7290,0.2744
165,2034,105,6,1,1186,300,1316,419,302,109,187,123,148,127,458,296,4725,1,62,62,15,16,0,223,55,0,7,10,14,2,0,2,11,0,0,24,13,0,0,0,0,0,10,4,0,12.7358,0.2546,0.3229,0.3533,0.6762,9.0499,3.2664,0.4195,3.6859,0.0000,0.0000,0.2097,0.4839,3.0161,0.0000,0.0000,0.0000,3.8058,76.2097,0.0000,1.4151,0.6074,0.8862,0.2692
166,2034,105,6,1,1268,321,1404,460,319,120,171,118,166,136,472,328,4921,2,65,65,23,19,0,232,51,0,14,18,18,1,0,0,7,4,0,24,18,0,0,0,0,0,14,7,0,12.3389,0.2516,0.3141,0.3628,0.6769,8.9254,3.3575,0.5036,3.3016,0.0000,0.0000,0.2769,0.5476,2.6308,0.0000,0.0000,0.0000,3.8052,75.7077,0.0000,1.3585,0.5900,1.0169,0.2631
167,2034,105,6,1,1268,307,1420,538,374,79,155,138,203,175,507,288,5000,1,62,62,13,27,0,277,51,0,11,25,21,0,2,0,18,1,0,31,12,0,0,0,1,1,10,3,0,15.0228,0.2950,0.3618,0.4243,0.7861,10.9523,2.3134,0.6150,4.0412,0.0161,0.0000,0.1935,0.3250,2.5000,0.0000,0.0000,0.0000,5.1247,80.6452,0.0000,1.6659,0.6377,0.5725,0.2994
168,2034,105,6,1,1390,339,1536,581,390,128,192,125,206,179,514,333,5240,2,66,66,15,24,0,267,78,0,12,22,23,2,0,5,14,9,0,20,18,0,0,0,1,0,17,5,0,13.8842,0.2806,0.3411,0.4180,0.7591,10.3337,3.3916,0.6094,3.3121,0.0152,0.0000,0.2727,0.3846,2.9091,0.0000,0.0000,0.0000,4.7429,79.3939,0.0000,1.5162,0.6068,1.0240,0.2934
169,2034,105,6,1,1259,325,1410,459,326,122,178,128,138,128,484,320,5015,1,62,62,20,14,0,244,46,0,16,21,15,0,0,0,11,7,0,30,17,0,0,0,0,0,7,3,0,12.7531,0.2589,0.3270,0.3646,0.6915,9.0184,3.3750,0.4150,3.5410,0.0000,0.0000,0.2742,0.5882,2.8710,0.0000,0.0000,0.0000,3.5410,80.8871,0.0000,1.3955,0.6020,0.9531,0.2733
170,2034,105,6,1,1607,404,1799,591,415,131,224,175,240,203,621,410,6158,0,65,65,22,26,0,292,85,0,13,23,15,0,0,2,23,4,0,28,24,0,0,0,15,0,9,6,0,13.2327,0.2582,0.3302,0.3678,0.6979,9.2450,2.9183,0.3342,3.8985,0.2308,0.0000,0.3692,0.4583,3.4462,0.0000,0.0000,0.0000,4.5223,94.7385,0.0000,1.4604,0.6023,0.7486,0.2714
171,2034,105,6,1,1455,343,1604,636,434,127,236,132,244,197,504,346,5499,2,62,62,16,22,0,306,80,2,12,22,26,2,0,3,9,3,0,28,17,0,0,0,3,0,17,4,0,14.9011,0.2983,0.3552,0.4371,0.7923,11.3657,3.3259,0.6809,3.4568,0.0484,0.0000,0.2742,0.4211,3.8065,0.0000,0.0000,0.0000,5.1591,88.6935,0.0000,1.6469,0.5929,0.9621,0.3105
172,2034,105,6,1,1317,332,1476,467,347,125,203,138,168,138,518,302,5238,0,66,66,18,21,0,268,49,0,14,19,11,2,1,0,11,6,0,30,18,0,0,0,0,0,9,6,0,13.3102,0.2635,0.3329,0.3546,0.6875,9.4066,3.3886,0.2982,3.7410,0.0000,0.0000,0.2727,0.4615,3.0758,0.0000,0.0000,0.0000,3.7410,79.3636,0.0000,1.4608,0.6317,0.9058,0.2812
173,2034,105,6,1,1279,316,1393,513,350,110,166,105,172,142,485,316,4758,2,62,62,15,17,0,245,67,0,6,18,20,0,0,0,12,3,0,17,20,0,0,0,0,0,7,1,0,13.0168,0.2737,0.3288,0.4011,0.7299,9.9474,3.1263,0.5684,2.9842,0.0000,0.0000,0.3226,0.4688,2.6774,0.0000,0.0000,0.0000,4.0358,76.7419,0.0000,1.4368,0.6055,1.0476,0.2857
174,2034,105,6,1,1311,323,1469,510,353,101,179,140,194,173,503,332,5130,1,65,65,14,19,0,248,72,0,13,14,19,1,0,4,12,5,0,19,19,0,0,0,0,0,15,2,0,13.8619,0.2693,0.3390,0.3890,0.7280,9.8258,2.8113,0.5289,3.8969,0.0000,0.0000,0.2923,0.4242,2.7538,0.0000,0.0000,0.0000,4.8155,78.9231,0.0000,1.5247,0.6024,0.7214,0.2774
175,2034,105,6,1,1160,276,1304,413,316,111,177,129,200,154,398,283,4544,1,61,61,10,24,0,246,49,1,10,15,6,0,0,3,16,4,0,18,10,0,0,0,0,0,6,2,0,14.6236,0.2724,0.3446,0.3560,0.7006,10.2919,3.6152,0.1954,4.2014,0.0000,0.0000,0.1639,0.2941,2.9016,0.0000,0.0000,0.0000,5.0157,74.4918,0.0000,1.6104,0.5844,0.8605,0.2944
176,2034,105,6,1,1406,353,1553,542,369,112,217,130,174,145,529,369,5370,2,65,65,25,19,0,259,68,0,13,21,21,0,0,0,20,4,0,31,20,0,0,0,3,0,8,5,0,12.8002,0.2624,0.3239,0.3855,0.7094,9.3902,2.8501,0.5344,3.3082,0.0462,0.0000,0.3077,0.5682,3.3385,0.0000,0.0000,0.0000,3.6899,82.6154,0.0000,1.4109,0.5891,0.8615,0.2706
177,2034,105,6,1,1216,285,1351,530,365,115,168,113,216,163,384,318,4723,2,61,61,10,21,0,263,56,1,16,29,17,0,1,2,5,4,0,16,11,0,0,0,0,0,13,7,0,15.1855,0.3002,0.3573,0.4359,0.7932,11.4994,3.6231,0.5356,3.5601,0.0000,0.0000,0.1803,0.3226,2.7541,0.0000,0.0000,0.0000,5.1354,77.4262,0.0000,1.6733,0.5470,1.0177,0.3164
178,2034,105,6,1,1248,305,1401,504,357,104,185,132,196,178,430,338,4871,0,65,65,16,26,0,262,62,0,15,14,19,0,0,4,11,6,0,27,12,0,0,0,0,0,11,4,0,14.6066,0.2861,0.3533,0.4038,0.7572,10.5344,3.0689,0.5607,3.8951,0.0000,0.0000,0.1846,0.3810,2.8462,0.0000,0.0000,0.0000,5.2525,74.9385,0.0000,1.6033,0.5599,0.7879,0.2965
179,2034,105,6,1,1285,315,1422,525,370,115,206,122,180,152,443,335,5063,1,62,62,16,15,0,274,58,1,9,17,21,0,0,1,11,5,0,28,12,0,0,0,5,0,5,4,0,14.1850,0.2879,0.3498,0.4086,0.7583,10.5603,3.2822,0.5994,3.4820,0.0806,0.0000,0.1935,0.5161,3.3226,0.0000,0.0000,0.0000,4.3383,81.6613,0.0000,1.5603,0.5694,0.9426,0.3014
180,2034,105,6,1,1408,356,1549,539,376,134,246,128,181,167,515,373,5465,2,65,65,20,16,0,265,74,0,11,22,15,1,0,0,13,2,0,27,21,0,0,0,4,1,13,4,0,12.7682,0.2670,0.3267,0.3828,0.7095,9.4879,3.3813,0.3785,3.2299,0.0615,0.0000,0.3231,0.5556,3.7846,0.0000,0.0000,0.0000,4.2140,84.0769,0.0000,1.4131,0.5800,1.0469,0.2843
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
