team_id,year,league_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,gfp,era,pig,ws,whip,gbfbp,kbb,babip
11,2034,100,1,1,2224,585,2548,948,557,561,0,274,314,304,513,597,9571,2,515,0,36,33,37,346,117,6,19,8,86,4,0,29,24,25,161,58,0,63,26,515,0,0,35,12,65,13.1542,0.2504,0.3367,0.4263,0.7630,8.5595,8.6209,1.3216,4.2106,0.0000,0.0000,0.0000,0.5217,0.0000,0.5873,0.4127,0.3126,4.6716,18.5845,0.0000,1.4189,0.4622,2.0474,0.2951
12,2034,100,1,1,1834,479,2060,785,470,436,0,181,252,237,462,471,7762,0,440,0,21,22,38,306,83,5,17,11,70,1,0,4,15,23,157,42,0,63,25,440,0,0,21,18,70,12.6639,0.2563,0.3280,0.4280,0.7560,8.8309,8.1921,1.3152,3.4008,0.0000,0.0000,0.0000,0.4884,0.0000,0.6032,0.3968,0.3568,4.4530,17.6409,0.0000,1.3591,0.4952,2.4088,0.2974
13,2034,100,1,1,2430,632,2752,1036,615,624,0,261,341,322,600,596,10318,0,517,0,36,31,43,383,133,15,15,9,90,2,0,15,30,31,161,54,0,74,30,517,0,0,26,11,71,12.9161,0.2531,0.3314,0.4263,0.7577,8.7579,8.8861,1.2816,3.7168,0.0000,0.0000,0.0000,0.5373,0.0000,0.5890,0.4054,0.3114,4.5854,19.9574,0.0000,1.3861,0.5017,2.3908,0.3033
14,2034,100,1,1,1720,452,1949,726,432,479,0,184,224,215,426,392,7466,0,396,0,30,23,43,264,102,4,20,6,60,2,1,7,27,20,156,37,0,65,20,396,0,0,20,9,41,12.6637,0.2512,0.3272,0.4221,0.7493,8.6018,9.5376,1.1947,3.6637,0.0000,0.0000,0.0000,0.5660,0.0000,0.6825,0.3077,0.3939,4.2810,18.8535,0.0000,1.3628,0.5208,2.6033,0.3097
15,2034,100,1,1,1876,499,2105,734,447,454,0,173,214,199,472,516,7902,1,438,0,29,19,49,286,94,13,18,8,59,2,0,13,16,25,156,43,0,60,10,438,0,0,19,8,54,11.6255,0.2383,0.3083,0.3913,0.6996,8.0567,8.1829,1.0634,3.1182,0.0000,0.0000,0.0000,0.6042,0.0000,0.8305,0.1667,0.3562,3.5868,18.0411,0.0000,1.2417,0.4777,2.6243,0.2810
16,2034,100,1,1,1922,492,2171,853,508,519,0,201,275,252,453,448,8445,1,417,0,19,31,39,322,104,17,16,5,77,6,0,18,25,15,158,41,0,61,21,417,0,0,32,5,52,13.2349,0.2643,0.3361,0.4438,0.7799,9.2864,9.4875,1.4076,3.6743,0.0000,0.0000,0.0000,0.3800,0.0000,0.6500,0.3443,0.3789,4.6066,20.2518,0.0000,1.4401,0.5028,2.5821,0.3212
17,2034,100,1,1,1902,505,2139,765,455,519,0,196,247,224,405,514,8166,0,449,0,29,25,51,293,86,5,10,4,72,1,1,17,21,25,158,48,0,72,19,449,0,0,22,13,59,12.0475,0.2392,0.3169,0.4022,0.7191,8.1089,9.2495,1.2832,3.4931,0.0000,0.0000,0.0000,0.5370,0.0000,0.7286,0.2639,0.3519,3.9921,18.1871,0.0000,1.2891,0.4407,2.6480,0.2899
18,2034,100,1,1,2464,653,2820,1033,617,636,0,293,319,303,619,607,10376,0,576,0,36,30,41,388,124,16,20,23,82,5,0,37,22,27,160,68,0,64,22,576,0,0,25,17,67,12.9142,0.2504,0.3342,0.4192,0.7534,8.5038,8.7657,1.1302,4.0383,0.0000,0.0000,0.0000,0.5455,0.0000,0.6508,0.3438,0.2778,4.1761,18.0139,0.0000,1.3936,0.5049,2.1706,0.3029
19,2034,100,1,1,1748,469,1962,697,409,484,0,172,208,202,433,423,7529,2,427,0,27,20,51,250,90,3,15,9,60,2,1,13,18,23,155,50,0,73,20,427,0,0,19,11,65,11.5742,0.2340,0.3085,0.3987,0.7072,7.8375,9.2747,1.1498,3.2960,0.0000,0.0000,0.0000,0.5745,0.0000,0.7183,0.2740,0.3630,3.8708,17.6323,0.0000,1.2370,0.5058,2.8140,0.2863
20,2034,100,1,1,1808,476,1999,708,436,542,0,152,202,197,408,428,7767,1,465,0,25,20,48,285,87,2,13,7,57,2,0,5,19,24,155,36,0,65,16,465,0,0,25,7,71,11.5633,0.2412,0.3065,0.3916,0.6981,8.2379,10.2407,1.0770,2.8719,0.0000,0.0000,0.0000,0.5556,0.0000,0.7500,0.2462,0.3333,3.7222,16.7032,0.0000,1.2344,0.4880,3.5658,0.3101
21,2034,100,1,1,1760,475,2019,650,392,521,0,228,198,184,417,432,7764,0,391,0,25,17,39,251,74,6,12,17,50,1,0,29,18,13,157,34,0,56,16,391,0,0,13,8,67,11.9937,0.2227,0.3145,0.3693,0.6838,7.4274,9.8716,0.9474,4.3200,0.0000,0.0000,0.0000,0.5952,0.0000,0.7091,0.2857,0.4015,3.4863,19.8568,0.0000,1.3053,0.4912,2.2851,0.2848
22,2034,100,1,1,2023,535,2272,784,494,496,0,199,223,204,512,533,8588,0,452,0,30,27,57,335,92,13,21,3,64,2,1,19,19,15,159,49,0,86,27,452,0,0,17,8,86,11.9103,0.2442,0.3136,0.3875,0.7011,8.3103,8.3439,1.0766,3.3477,0.0000,0.0000,0.0000,0.5263,0.0000,0.6786,0.3140,0.3518,3.4318,19.0000,0.0000,1.2953,0.4900,2.4925,0.2898
23,2034,100,1,1,1790,473,2035,742,432,556,0,200,239,227,388,424,7682,2,399,0,34,20,47,262,96,5,17,8,66,4,0,41,19,23,154,40,0,67,16,399,0,0,16,6,52,12.4455,0.2413,0.3227,0.4145,0.7372,8.2083,10.5644,1.2540,3.8001,0.0000,0.0000,0.0000,0.6296,0.0000,0.7460,0.2388,0.3860,4.3132,19.2531,0.0000,1.3343,0.4778,2.7800,0.3089
24,2034,100,1,1,1682,434,1906,676,425,442,0,185,245,214,403,398,7446,0,412,0,21,30,48,286,82,7,11,2,55,2,0,10,22,21,153,37,0,67,19,412,0,0,25,11,63,13.0853,0.2527,0.3323,0.4019,0.7342,8.8134,9.1659,1.1406,3.8364,0.0000,0.0000,0.0000,0.4118,0.0000,0.7164,0.2836,0.3714,4.4378,18.0728,0.0000,1.4055,0.5031,2.3892,0.3094
25,2034,100,1,1,2164,573,2503,892,540,611,0,267,267,255,507,520,9612,1,552,0,34,24,49,347,109,15,16,9,75,1,0,40,26,41,162,61,0,72,22,552,0,0,28,11,95,13.3116,0.2495,0.3408,0.4122,0.7530,8.4767,9.5913,1.1773,4.1913,0.0000,0.0000,0.0000,0.5862,0.0000,0.6901,0.3056,0.2935,4.0029,17.4130,0.0000,1.4076,0.4937,2.2884,0.3112
26,2034,100,1,1,1985,531,2178,790,451,541,0,157,205,201,481,512,8239,1,458,0,24,31,26,266,105,5,11,6,74,2,0,12,20,20,159,38,0,49,22,458,0,0,29,11,58,10.6374,0.2272,0.2890,0.3980,0.6870,7.6393,9.1637,1.2535,2.6593,0.0000,0.0000,0.0000,0.4364,0.0000,0.5417,0.4490,0.3472,3.4046,17.9891,0.0000,1.1443,0.4844,3.4459,0.2730
27,2034,100,1,1,1874,489,2163,791,476,485,0,237,279,261,462,454,8150,0,468,0,24,25,38,300,100,11,16,13,63,4,0,50,19,25,158,40,0,58,18,468,0,0,32,13,51,13.5828,0.2540,0.3429,0.4221,0.7650,8.7607,8.9264,1.1595,4.3620,0.0000,0.0000,0.0000,0.4898,0.0000,0.6786,0.3103,0.3376,4.8037,17.4145,0.0000,1.4581,0.5044,2.0464,0.3077
28,2034,100,1,1,2343,620,2662,951,558,673,0,262,302,289,554,564,9950,0,538,0,38,26,51,363,91,16,15,10,94,0,1,39,18,25,161,54,0,76,25,538,0,0,28,8,78,12.2661,0.2382,0.3195,0.4059,0.7254,8.1000,9.7694,1.3645,3.8032,0.0000,0.0000,0.0000,0.5938,0.0000,0.6711,0.3289,0.2993,4.1952,18.4944,0.0000,1.3226,0.4955,2.5687,0.2916
29,2034,100,1,1,1919,514,2135,743,442,548,0,189,229,221,458,464,8067,0,419,0,27,29,45,283,86,7,8,4,69,3,0,11,21,12,158,51,0,68,22,419,0,0,24,8,62,11.2588,0.2303,0.3022,0.3872,0.6893,7.7393,9.5953,1.2082,3.3093,0.0000,0.0000,0.0000,0.4821,0.0000,0.6716,0.3235,0.3771,3.8696,19.2530,0.0000,1.2276,0.4967,2.8995,0.2847
30,2034,100,1,1,2142,575,2401,809,473,629,0,221,239,220,487,550,9038,2,465,0,25,25,42,282,114,10,10,9,68,2,0,27,24,18,159,35,0,67,25,465,0,0,25,11,65,11.1314,0.2208,0.2978,0.3777,0.6755,7.3949,9.8338,1.0631,3.4551,0.0000,0.0000,0.0000,0.5000,0.0000,0.6269,0.3731,0.3419,3.4395,19.4366,0.0000,1.2056,0.4696,2.8462,0.2784
31,2034,101,2,1,1771,469,2027,625,437,209,0,228,194,184,701,424,7313,1,388,0,22,17,50,315,82,6,17,14,26,3,0,33,24,5,141,44,0,63,12,388,0,0,11,9,68,12.8480,0.2468,0.3315,0.3529,0.6844,8.3800,4.0078,0.4986,4.3722,0.0000,0.0000,0.0000,0.5641,0.0000,0.8065,0.1905,0.3634,3.5284,18.8479,0.0000,1.4169,0.6231,0.9167,0.2646
32,2034,101,2,1,1651,433,1901,575,398,225,0,226,195,169,586,436,7060,1,342,0,20,26,38,277,82,7,13,22,17,2,0,16,13,4,140,33,0,60,18,342,0,0,14,3,43,13.0431,0.2411,0.3316,0.3483,0.6798,8.2662,4.6731,0.3531,4.6938,0.0000,0.0000,0.0000,0.4348,0.0000,0.6786,0.3000,0.4094,3.5100,20.6433,0.0000,1.4400,0.5734,0.9956,0.2679
33,2034,101,2,1,1970,512,2201,675,482,240,0,198,212,179,758,478,8010,1,369,0,35,18,53,360,76,8,18,21,25,2,0,8,26,7,143,37,0,76,16,369,0,0,14,3,48,12.0683,0.2447,0.3133,0.3426,0.6559,8.4671,4.2160,0.4392,3.4782,0.0000,0.0000,0.0000,0.6604,0.0000,0.7681,0.2105,0.3875,3.1444,21.7073,0.0000,1.3273,0.6133,1.2121,0.2652
34,2034,101,2,1,1717,431,1965,653,467,237,0,220,227,204,595,412,7139,0,321,0,24,26,43,354,66,9,14,21,26,0,0,22,23,5,143,40,0,64,17,321,0,0,16,2,28,14.4501,0.2720,0.3538,0.3803,0.7341,9.7517,4.9490,0.5429,4.5940,0.0000,0.0000,0.0000,0.4800,0.0000,0.7167,0.2656,0.4455,4.2599,22.2399,0.0000,1.5940,0.5909,1.0773,0.3004
35,2034,101,2,1,1787,452,1994,663,487,188,0,178,225,200,683,419,7057,2,318,0,21,23,33,374,73,9,12,17,23,1,0,20,17,8,143,41,0,57,21,318,0,0,14,3,27,13.3807,0.2725,0.3390,0.3710,0.7101,9.6826,3.7378,0.4573,3.5390,0.0000,0.0000,0.0000,0.4773,0.0000,0.6111,0.3684,0.4497,3.9764,22.1918,0.0000,1.4691,0.6198,1.0562,0.2922
36,2034,101,2,1,1900,495,2150,687,471,285,0,223,209,179,688,432,8014,1,356,0,24,22,52,341,78,13,11,18,34,2,0,15,19,3,142,51,0,70,16,356,0,0,25,4,52,12.6642,0.2479,0.3262,0.3616,0.6877,8.5579,5.1783,0.6178,4.0518,0.0000,0.0000,0.0000,0.5217,0.0000,0.7647,0.2286,0.3989,3.2524,22.5112,0.0000,1.4011,0.6143,1.2780,0.2745
37,2034,101,2,1,2173,547,2447,887,617,270,0,235,301,277,764,527,8765,0,427,0,25,26,36,460,85,8,26,31,41,2,0,32,28,5,142,46,0,51,14,427,0,0,15,4,56,14.1005,0.2839,0.3514,0.4082,0.7596,10.1517,4.4424,0.6746,3.8665,0.0000,0.0000,0.0000,0.4902,0.0000,0.7200,0.2745,0.3326,4.5576,20.5269,0.0000,1.5576,0.5918,1.1489,0.3051
38,2034,101,2,1,1866,494,2117,614,443,266,0,208,173,151,681,476,7754,2,384,0,39,13,48,328,79,11,22,16,20,2,1,25,11,9,142,33,0,67,18,384,0,0,12,4,54,12.0081,0.2374,0.3135,0.3290,0.6426,8.0600,4.8396,0.3639,3.7844,0.0000,0.0000,0.0000,0.7500,0.0000,0.7273,0.2687,0.3698,2.7473,20.1927,0.0000,1.3160,0.5886,1.2788,0.2640
39,2034,101,2,1,2020,510,2288,731,540,309,0,228,248,212,682,472,8611,2,386,0,26,19,44,412,85,11,21,23,20,1,0,4,25,8,144,35,0,67,19,386,0,0,13,9,54,13.6762,0.2673,0.3408,0.3619,0.7027,9.5170,5.4458,0.3525,4.0183,0.0000,0.0000,0.0000,0.5778,0.0000,0.6984,0.2836,0.3731,3.7363,22.3083,0.0000,1.5039,0.5910,1.3553,0.3037
40,2034,101,2,1,2106,541,2419,811,549,301,0,274,287,259,788,460,9112,2,478,0,22,33,32,387,95,13,19,34,33,0,1,6,35,6,144,43,0,54,22,478,0,0,22,6,60,13.7742,0.2607,0.3447,0.3851,0.7298,9.1218,5.0012,0.5483,4.5526,0.0000,0.0000,0.0000,0.4000,0.0000,0.5926,0.4074,0.3013,4.3034,19.0628,0.0000,1.5194,0.6314,1.0985,0.2881
41,2034,101,2,1,1796,470,2016,621,439,247,0,185,180,146,665,431,7433,1,376,0,36,20,47,330,65,11,16,15,29,2,1,16,20,7,144,42,0,66,17,376,0,0,9,3,42,12.0744,0.2444,0.3149,0.3458,0.6606,8.4004,4.7264,0.5549,3.5400,0.0000,0.0000,0.0000,0.6429,0.0000,0.7344,0.2576,0.3830,2.7938,19.7686,0.0000,1.3267,0.6068,1.3351,0.2669
42,2034,101,2,1,1853,469,2114,740,508,237,0,228,254,224,687,417,7797,1,340,0,23,26,38,369,82,11,18,21,36,0,0,10,29,4,142,39,0,64,24,340,0,0,4,6,38,14.1903,0.2742,0.3519,0.3994,0.7512,9.7415,4.5447,0.6903,4.3722,0.0000,0.0000,0.0000,0.4694,0.0000,0.6129,0.3750,0.4176,4.2955,22.9324,0.0000,1.5682,0.6223,1.0395,0.2954
43,2034,101,2,1,1741,447,2005,648,465,214,0,222,235,208,641,422,7369,1,354,0,19,25,37,336,92,10,21,20,17,4,2,9,22,9,142,42,0,60,20,354,0,0,9,7,34,14.0030,0.2671,0.3492,0.3722,0.7214,9.3554,4.3055,0.3420,4.4665,0.0000,0.0000,0.0000,0.4318,0.0000,0.6491,0.3333,0.4011,4.1848,20.8164,0.0000,1.5358,0.6030,0.9640,0.2926
44,2034,101,2,1,2073,531,2389,753,542,275,0,283,268,252,771,473,8771,1,497,0,29,21,38,409,83,8,13,22,28,4,0,19,29,12,142,39,0,60,22,497,0,0,18,10,70,14.1775,0.2615,0.3515,0.3632,0.7148,9.1807,4.6581,0.4743,4.7936,0.0000,0.0000,0.0000,0.5800,0.0000,0.6333,0.3667,0.2857,4.2685,17.6479,0.0000,1.5527,0.6198,0.9717,0.2883
45,2034,101,2,1,2024,515,2326,772,544,262,0,270,271,245,745,460,8676,0,412,0,27,22,48,401,87,6,15,27,29,2,0,12,32,11,143,45,0,67,18,412,0,0,19,3,47,14.4175,0.2688,0.3556,0.3814,0.7370,9.5068,4.5786,0.5068,4.7184,0.0000,0.0000,0.0000,0.5510,0.0000,0.7273,0.2687,0.3471,4.2816,21.0583,0.0000,1.5806,0.6183,0.9704,0.2946
46,2034,101,2,1,1600,416,1822,591,399,221,0,191,193,174,634,346,6694,0,302,0,19,21,40,286,61,13,12,25,27,2,1,8,20,5,142,31,0,58,16,302,0,0,13,4,36,12.8726,0.2494,0.3291,0.3694,0.6985,8.6322,4.7813,0.5841,4.1322,0.0000,0.0000,0.0000,0.4750,0.0000,0.7143,0.2759,0.4702,3.7644,22.1656,0.0000,1.4183,0.6469,1.1571,0.2727
47,2034,101,2,1,1878,488,2090,637,456,265,0,179,189,171,725,419,7673,0,427,0,33,24,61,344,65,13,12,25,22,1,0,14,15,8,141,39,0,85,20,427,0,0,13,3,74,11.8586,0.2428,0.3096,0.3392,0.6488,8.4098,4.8873,0.4057,3.3012,0.0000,0.0000,0.0000,0.5789,0.0000,0.7531,0.2353,0.3302,3.1537,17.9696,0.0000,1.3012,0.6337,1.4804,0.2707
48,2034,101,2,1,1726,454,1944,628,436,167,0,182,194,179,670,455,7099,1,331,0,28,20,36,311,82,10,17,19,24,1,2,13,15,7,142,38,0,55,17,331,0,0,14,6,39,12.3808,0.2526,0.3235,0.3638,0.6873,8.6368,3.3081,0.4754,3.6053,0.0000,0.0000,0.0000,0.5833,0.0000,0.6792,0.3091,0.4290,3.5459,21.4471,0.0000,1.3602,0.5956,0.9176,0.2655
49,2034,101,2,1,1819,471,2101,684,469,247,0,242,243,222,680,422,7650,0,341,0,25,30,29,338,76,17,19,26,29,1,0,14,28,4,141,32,0,53,22,341,0,0,19,1,38,13.6624,0.2578,0.3431,0.3760,0.7191,8.9618,4.7197,0.5541,4.6242,0.0000,0.0000,0.0000,0.4545,0.0000,0.5686,0.4151,0.4135,4.2420,22.4340,0.0000,1.5096,0.6171,1.0207,0.2817
50,2034,101,2,1,1791,461,2089,658,464,271,0,265,221,204,646,410,7710,0,352,0,28,39,35,335,86,10,18,21,22,1,1,23,21,4,143,35,0,57,20,352,0,0,20,4,37,14.3102,0.2591,0.3527,0.3674,0.7201,9.0586,5.2907,0.4295,5.1735,0.0000,0.0000,0.0000,0.4179,0.0000,0.6364,0.3509,0.4063,3.9826,21.9034,0.0000,1.5813,0.6117,1.0226,0.2916
51,2034,101,2,1,2071,526,2388,793,569,255,0,281,271,244,755,489,8773,0,426,0,31,25,39,414,109,8,24,23,23,3,0,26,23,4,144,40,0,67,26,426,0,0,16,4,42,14.6122,0.2747,0.3588,0.3829,0.7417,9.7357,4.3631,0.3935,4.8080,0.0000,0.0000,0.0000,0.5536,0.0000,0.6000,0.3881,0.3380,4.1749,20.5939,0.0000,1.6160,0.6069,0.9075,0.3005
52,2034,101,2,1,1934,500,2158,689,497,214,0,183,219,186,745,471,7774,1,357,0,36,19,49,363,93,13,21,24,17,3,1,19,26,6,144,41,0,72,21,357,0,0,19,6,55,12.3398,0.2570,0.3200,0.3563,0.6762,8.9400,3.8494,0.3058,3.2918,0.0000,0.0000,0.0000,0.6545,0.0000,0.7000,0.2917,0.4034,3.3458,21.7759,0.0000,1.3591,0.6127,1.1694,0.2784
53,2034,101,2,1,1798,457,2000,682,476,251,0,170,227,203,630,437,7378,0,395,0,20,34,32,342,91,13,16,14,29,3,0,3,16,3,141,28,0,63,29,395,0,0,17,5,43,12.7812,0.2647,0.3266,0.3793,0.7059,9.3742,4.9431,0.5711,3.3479,0.0000,0.0000,0.0000,0.3704,0.0000,0.5246,0.4603,0.3570,3.9978,18.6785,0.0000,1.4136,0.5904,1.4765,0.2914
54,2034,101,2,1,1985,528,2302,672,472,273,0,280,206,193,769,470,8347,1,395,0,37,26,46,337,93,8,21,19,23,1,0,50,26,8,143,42,0,65,19,395,0,0,12,4,69,12.9464,0.2378,0.3313,0.3385,0.6698,8.0404,4.6505,0.3918,4.7697,0.0000,0.0000,0.0000,0.5873,0.0000,0.7077,0.2923,0.3620,3.2877,21.1316,0.0000,1.4233,0.6207,0.9750,0.2626
55,2034,101,2,1,2357,594,2694,919,640,310,0,299,305,278,878,511,9847,0,505,0,40,28,40,463,116,11,21,20,41,2,0,54,28,6,144,49,0,75,32,505,0,0,21,8,75,14.3182,0.2715,0.3522,0.3899,0.7421,9.6970,4.6970,0.6212,4.5303,0.0000,0.0000,0.0000,0.5882,0.0000,0.5556,0.4267,0.2851,4.2121,19.4990,0.0000,1.5808,0.6321,1.0368,0.2955
56,2034,101,2,1,1761,472,1999,573,412,222,0,201,165,145,696,433,7407,1,396,0,36,22,61,305,74,15,18,12,21,0,0,8,19,4,143,37,0,86,23,396,0,0,8,7,81,11.7565,0.2340,0.3110,0.3254,0.6364,7.8504,4.2301,0.4001,3.8299,0.0000,0.0000,0.0000,0.6207,0.0000,0.7262,0.2674,0.3611,2.7629,18.7045,0.0000,1.2978,0.6165,1.1045,0.2546
57,2034,101,2,1,2034,524,2311,739,538,260,0,244,230,205,747,483,8343,0,408,0,28,27,41,410,83,15,13,17,28,1,0,14,32,5,142,36,0,65,22,408,0,0,18,5,55,13.5172,0.2645,0.3428,0.3633,0.7061,9.2405,4.4656,0.4809,4.1908,0.0000,0.0000,0.0000,0.5091,0.0000,0.6508,0.3385,0.3480,3.5210,20.4485,0.0000,1.4924,0.6073,1.0656,0.2899
58,2034,101,2,1,1833,466,2029,711,497,243,0,161,214,196,653,437,7271,1,341,0,27,18,39,358,92,6,18,19,28,3,1,13,17,10,140,34,0,56,16,341,0,0,16,4,36,12.8921,0.2711,0.3304,0.3879,0.7183,9.5919,4.6898,0.5404,3.1072,0.0000,0.0000,0.0000,0.6000,0.0000,0.7091,0.2857,0.4106,3.7827,21.3226,0.0000,1.4110,0.5991,1.5093,0.2968
59,2034,101,2,1,1998,504,2283,807,548,285,0,247,292,265,718,434,8289,2,423,0,33,27,42,381,111,9,17,20,36,2,1,44,26,11,143,41,0,68,26,423,0,0,23,6,57,14.3738,0.2743,0.3546,0.4039,0.7585,9.7728,5.0826,0.6420,4.4049,0.0000,0.0000,0.0000,0.5500,0.0000,0.6176,0.3824,0.3381,4.7259,19.5957,0.0000,1.5753,0.6233,1.1538,0.3022
60,2034,101,2,1,1995,498,2263,788,563,246,0,226,265,228,717,461,8131,0,400,0,25,24,39,406,115,11,20,16,26,0,0,4,22,11,144,43,0,66,25,400,0,0,12,7,46,14.4578,0.2822,0.3552,0.3950,0.7502,10.1747,4.4458,0.4699,4.0843,0.0000,0.0000,0.0000,0.5102,0.0000,0.6094,0.3788,0.3600,4.1205,20.3275,0.0000,1.5843,0.6087,1.0885,0.3081
61,2034,102,3,1,1632,424,1852,577,432,252,0,196,166,154,561,388,6712,1,305,0,14,22,44,332,70,8,12,15,15,2,0,11,18,4,128,41,0,61,14,305,0,0,21,2,56,13.4046,0.2647,0.3427,0.3536,0.6963,9.1626,5.3449,0.3181,4.1571,0.0000,0.0000,0.0000,0.3889,0.0000,0.7586,0.2295,0.4197,3.2663,22.0066,0.0000,1.4800,0.5911,1.2857,0.3028
62,2034,102,3,1,1658,446,1871,481,362,209,0,185,150,137,684,399,6713,2,316,0,21,16,41,281,56,13,10,12,13,0,1,7,18,4,131,34,0,52,9,316,0,0,13,2,43,11.1022,0.2183,0.2967,0.2901,0.5868,7.2940,4.2112,0.2619,3.7276,0.0000,0.0000,0.0000,0.5676,0.0000,0.8200,0.1731,0.4146,2.7604,21.2437,0.0000,1.2246,0.6316,1.1297,0.2414
63,2034,102,3,1,2060,509,2382,874,620,201,0,273,315,285,776,468,8635,1,382,0,16,27,25,453,106,18,22,35,26,1,1,12,32,8,130,51,0,54,28,382,0,0,18,7,36,15.9208,0.3010,0.3813,0.4243,0.8056,10.9555,3.5517,0.4594,4.8240,0.0000,0.0000,0.0000,0.3721,0.0000,0.4717,0.5185,0.3403,5.0360,22.6047,0.0000,1.7533,0.6238,0.7363,0.3202
64,2034,102,3,1,1549,413,1719,459,340,233,0,150,126,119,616,346,6187,1,332,0,21,7,53,262,51,6,9,13,14,1,0,13,18,5,130,29,0,61,5,332,0,0,9,1,57,10.7782,0.2195,0.2890,0.2963,0.5853,7.4032,5.0734,0.3048,3.2661,0.0000,0.0000,0.0000,0.7500,0.0000,0.9138,0.0820,0.3916,2.5911,18.6355,0.0000,1.1855,0.6403,1.5533,0.2487
65,2034,102,3,1,1878,483,2102,706,477,226,0,190,207,183,684,476,7558,0,359,0,36,23,45,332,92,5,21,22,31,0,0,18,26,8,130,33,0,66,20,359,0,0,16,8,54,12.5776,0.2540,0.3219,0.3759,0.6978,8.8882,4.2112,0.5776,3.5404,0.0000,0.0000,0.0000,0.6102,0.0000,0.6923,0.3030,0.3621,3.4099,21.0529,0.0000,1.3810,0.5897,1.1895,0.2716
66,2034,102,3,1,1670,434,1902,602,430,195,0,194,208,191,653,396,6774,2,324,0,17,25,36,316,78,15,18,14,22,0,0,20,25,5,131,37,0,60,19,324,0,0,10,4,41,13.0238,0.2575,0.3333,0.3605,0.6938,8.9034,4.0376,0.4555,4.0169,0.0000,0.0000,0.0000,0.4048,0.0000,0.6545,0.3167,0.4043,3.9548,20.9074,0.0000,1.4356,0.6225,1.0052,0.2774
67,2034,102,3,1,1826,465,2046,686,470,266,0,177,237,198,667,406,7373,2,367,0,22,20,28,330,88,14,17,28,24,0,0,3,29,12,129,30,0,46,16,367,0,0,15,8,41,12.7366,0.2574,0.3243,0.3757,0.7000,9.0838,5.1410,0.4639,3.4209,0.0000,0.0000,0.0000,0.5238,0.0000,0.6364,0.3478,0.3515,3.8268,20.0899,0.0000,1.3894,0.6216,1.5028,0.2872
68,2034,102,3,1,1666,439,1934,614,427,169,0,228,200,175,672,399,6853,0,324,0,17,22,29,313,68,10,16,19,27,1,0,23,19,14,125,43,0,43,13,324,0,0,10,6,33,13.7153,0.2563,0.3477,0.3685,0.7163,8.7540,3.4647,0.5535,4.6743,0.0000,0.0000,0.0000,0.4359,0.0000,0.6905,0.3023,0.3858,3.5877,21.1512,0.0000,1.4920,0.6275,0.7412,0.2692
69,2034,102,3,1,1565,400,1722,593,410,195,0,135,182,159,601,346,6247,1,281,0,30,20,40,287,85,8,12,16,22,2,0,8,18,2,130,31,0,66,24,281,0,0,8,8,28,12.2973,0.2620,0.3191,0.3789,0.6981,9.2173,4.3838,0.4946,3.0350,0.0000,0.0000,0.0000,0.6000,0.0000,0.6250,0.3636,0.4626,3.5745,22.2313,0.0000,1.3614,0.6346,1.4444,0.2853
70,2034,102,3,1,1659,436,1900,604,409,232,0,214,186,173,626,385,6886,1,335,0,19,19,39,290,72,3,15,18,29,2,0,39,21,9,131,38,0,50,9,335,0,0,13,2,49,13.0359,0.2465,0.3332,0.3641,0.6972,8.4362,4.7853,0.5982,4.4141,0.0000,0.0000,0.0000,0.5000,0.0000,0.8125,0.1800,0.3910,3.5684,20.5552,0.0000,1.4278,0.6192,1.0841,0.2689
71,2034,102,3,1,1834,472,2020,647,474,230,0,149,198,170,690,428,7216,1,384,0,25,18,37,361,77,10,18,12,24,2,0,8,16,9,131,44,0,49,11,384,0,0,12,4,51,12.0423,0.2585,0.3144,0.3528,0.6672,9.0318,4.3825,0.4573,2.8391,0.0000,0.0000,0.0000,0.5814,0.0000,0.7708,0.2245,0.3411,3.2392,18.7917,0.0000,1.3190,0.6172,1.5436,0.2816
72,2034,102,3,1,1764,452,1971,662,465,201,0,177,204,185,698,392,7150,2,383,0,26,18,43,342,75,11,14,22,26,0,0,4,14,5,131,37,0,61,17,383,0,0,9,3,53,12.8638,0.2636,0.3301,0.3753,0.7054,9.2452,3.9963,0.5169,3.5191,0.0000,0.0000,0.0000,0.5909,0.0000,0.7167,0.2787,0.3420,3.6782,18.6684,0.0000,1.4183,0.6404,1.1356,0.2830
73,2034,102,3,1,1613,415,1791,570,420,229,0,144,183,155,595,367,6468,0,321,0,32,20,45,326,58,14,17,16,20,0,0,13,21,3,128,32,0,69,22,321,0,0,12,4,47,12.2964,0.2604,0.3191,0.3534,0.6725,9.1084,4.9663,0.4337,3.1229,0.0000,0.0000,0.0000,0.6154,0.0000,0.6716,0.3188,0.3988,3.3614,20.1495,0.0000,1.3590,0.6185,1.5903,0.2896
