team_id,year,league_id,sub_league_id,division_id,level_id,split_id,position,g,gs,tc,a,po,e,dp,tp,pb,sba,rto,er,ip,ipf,pct,range,rtop,cera
69,2021,102,0,1,3,0,0,131,1310,4863,1164,3614,85,97,0,10,97,21,0,10845,0,0.9825,3.9651,0.2165,0.0000
69,2022,102,0,1,3,0,0,131,1310,4779,1194,3501,84,124,0,10,80,26,0,10503,0,0.9824,4.0231,0.3250,0.0000
69,2023,102,0,1,3,0,0,131,1310,4789,1212,3494,83,129,0,8,116,38,0,10485,0,0.9827,4.0395,0.3276,0.0000
69,2024,102,0,1,3,0,0,131,1310,4741,1134,3526,81,109,1,8,79,29,0,10578,0,0.9829,3.9648,0.3671,0.0000
69,2025,102,0,1,3,0,0,131,1310,4856,1290,3484,82,149,0,10,106,30,0,10452,0,0.9831,4.1108,0.2830,0.0000
69,2026,102,0,1,3,0,0,131,1310,4756,1221,3444,91,137,0,8,109,29,0,10332,0,0.9809,4.0636,0.2661,0.0000
69,2027,102,0,1,3,0,0,127,1270,4736,1274,3383,79,131,0,14,119,48,0,10149,0,0.9833,4.1298,0.4034,0.0000
69,2028,102,0,1,3,0,0,131,1310,5151,1542,3499,110,105,0,7,63,11,0,10500,0,0.9786,4.3209,0.1746,0.0000
69,2029,102,0,1,3,0,0,131,1310,5306,1630,3553,123,98,0,18,72,11,0,10659,0,0.9768,4.3763,0.1528,0.0000
69,2030,102,0,1,3,0,0,131,1310,5302,1671,3529,102,104,0,15,60,15,0,10587,0,0.9808,4.4205,0.2500,0.0000
69,2031,102,0,1,3,0,0,131,1310,5270,1668,3520,82,105,0,15,57,16,0,10560,0,0.9844,4.4216,0.2807,0.0000
69,2032,102,0,1,3,0,0,131,1310,5407,1737,3566,104,96,0,13,73,23,0,10701,0,0.9808,4.4601,0.3151,0.0000
69,2033,102,0,1,3,0,0,131,1310,5374,1752,3519,103,106,0,14,54,14,0,10557,0,0.9808,4.4936,0.2593,0.0000
69,2034,102,0,1,3,0,0,131,1310,5393,1773,3516,104,93,0,14,47,15,0,10548,0,0.9807,4.5128,0.3191,0.0000
70,2018,102,0,1,3,0,0,131,1310,4794,1200,3509,85,94,0,10,82,31,0,10527,0,0.9823,4.0259,0.3780,0.0000
70,2019,102,0,1,3,0,0,131,1310,4817,1200,3531,86,107,0,15,98,32,0,10593,0,0.9821,4.0195,0.3265,0.0000
70,2020,102,0,1,3,0,0,131,1310,4836,1243,3503,90,134,0,7,93,34,0,10509,0,0.9814,4.0645,0.3656,0.0000
70,2021,102,0,1,3,0,0,131,1310,4827,1194,3555,78,120,0,11,104,33,0,10665,0,0.9838,4.0076,0.3173,0.0000
70,2022,102,0,1,3,0,0,131,1310,4800,1221,3505,74,118,0,12,84,22,0,10515,0,0.9846,4.0451,0.2619,0.0000
70,2023,102,0,1,3,0,0,131,1310,4809,1225,3510,74,144,0,15,94,23,0,10530,0,0.9846,4.0470,0.2447,0.0000
70,2024,102,0,1,3,0,0,131,1310,4877,1258,3514,105,155,0,10,85,23,0,10545,0,0.9785,4.0728,0.2706,0.0000
70,2025,102,0,1,3,0,0,131,1310,4907,1296,3531,80,133,0,11,83,24,0,10596,0,0.9837,4.0999,0.2892,0.0000
70,2026,102,0,1,3,0,0,131,1310,4713,1177,3470,66,120,0,10,78,30,0,10410,0,0.9860,4.0176,0.3846,0.0000
70,2027,102,0,1,3,0,0,131,1310,4792,1121,3595,76,109,0,15,102,19,0,10785,0,0.9841,3.9355,0.1863,0.0000
70,2028,102,0,1,3,0,0,131,1310,5095,1522,3485,88,109,1,7,47,16,0,10458,0,0.9827,4.3090,0.3404,0.0000
70,2029,102,0,1,3,0,0,131,1310,5445,1704,3625,116,100,0,11,48,9,0,10875,0,0.9787,4.4102,0.1875,0.0000
70,2030,102,0,1,3,0,0,127,1270,5231,1642,3488,101,92,0,11,42,8,0,10464,0,0.9807,4.4123,0.1905,0.0000
70,2031,102,0,1,3,0,0,131,1310,5365,1755,3516,94,105,0,14,53,13,0,10548,0,0.9825,4.4974,0.2453,0.0000
70,2032,102,0,1,3,0,0,131,1310,5426,1736,3568,122,110,0,12,54,11,0,10707,0,0.9775,4.4584,0.2037,0.0000
70,2033,102,0,1,3,0,0,131,1310,5370,1716,3553,101,99,0,13,44,11,0,10659,0,0.9812,4.4489,0.2500,0.0000
70,2034,102,0,1,3,0,0,131,1310,5416,1790,3522,104,102,0,11,45,10,0,10566,0,0.9808,4.5247,0.2222,0.0000
71,2018,102,0,0,3,0,0,131,1310,4897,1214,3590,93,108,0,9,102,34,0,10770,0,0.9810,4.0145,0.3333,0.0000
71,2019,102,0,0,3,0,0,131,1310,4737,1134,3527,76,82,0,8,116,27,0,10581,0,0.9840,3.9646,0.2328,0.0000
71,2020,102,0,0,3,0,0,131,1310,4861,1229,3531,101,118,0,11,133,37,0,10593,0,0.9792,4.0442,0.2782,0.0000
71,2021,102,0,0,3,0,0,130,1300,4850,1245,3520,85,118,0,14,77,29,0,10560,0,0.9825,4.0611,0.3766,0.0000
71,2022,102,0,0,3,0,0,131,1310,4718,1126,3513,79,100,0,9,96,25,0,10539,0,0.9833,3.9616,0.2604,0.0000
71,2023,102,0,0,3,0,0,131,1310,4757,1180,3501,76,107,0,15,132,49,0,10503,0,0.9840,4.0111,0.3712,0.0000
71,2024,102,0,0,3,0,0,131,1310,4744,1159,3503,82,124,0,11,81,20,0,10512,0,0.9827,3.9914,0.2469,0.0000
71,2025,102,0,0,3,0,0,131,1310,4832,1188,3540,104,116,0,5,114,32,0,10620,0,0.9785,4.0068,0.2807,0.0000
71,2026,102,0,0,3,0,0,131,1310,4715,1177,3444,94,111,0,16,86,20,0,10335,0,0.9801,4.0241,0.2326,0.0000
71,2027,102,0,0,3,0,0,131,1310,4888,1302,3490,96,149,0,15,141,42,0,10470,0,0.9804,4.1192,0.2979,0.0000
71,2028,102,0,0,3,0,0,131,1310,5195,1601,3482,112,123,1,13,62,18,0,10449,0,0.9784,4.3781,0.2903,0.0000
71,2029,102,0,0,3,0,0,131,1310,5279,1660,3525,94,96,0,9,56,13,0,10575,0,0.9822,4.4128,0.2321,0.0000
71,2030,102,0,0,3,0,0,131,1310,5276,1675,3463,138,93,0,18,54,20,0,10392,0,0.9738,4.4498,0.3704,0.0000
71,2031,102,0,0,3,0,0,131,1310,5437,1746,3589,102,106,0,4,79,15,0,10767,0,0.9812,4.4595,0.1899,0.0000
71,2032,102,0,0,3,0,0,131,1310,5467,1788,3552,127,98,0,14,62,13,0,10656,0,0.9768,4.5101,0.2097,0.0000
71,2033,102,0,0,3,0,0,131,1310,5352,1693,3560,99,87,0,17,35,15,0,10680,0,0.9815,4.4267,0.4286,0.0000
71,2034,102,0,0,3,0,0,131,1310,5417,1782,3502,133,121,0,15,55,15,0,10506,0,0.9754,4.5266,0.2727,0.0000
72,2018,102,0,2,3,0,0,132,1320,4834,1151,3603,80,100,0,9,96,21,0,10809,0,0.9835,3.9584,0.2188,0.0000
72,2019,102,0,2,3,0,0,131,1310,4871,1260,3533,78,117,0,6,107,42,0,10599,0,0.9840,4.0699,0.3925,0.0000
72,2020,102,0,2,3,0,0,131,1310,4820,1152,3595,73,106,0,12,113,33,0,10785,0,0.9849,3.9613,0.2920,0.0000
72,2021,102,0,2,3,0,0,131,1310,4808,1193,3533,82,102,0,7,106,38,0,10599,0,0.9829,4.0130,0.3585,0.0000
72,2022,102,0,2,3,0,0,131,1310,4778,1240,3462,76,148,0,11,104,40,0,10386,0,0.9841,4.0745,0.3846,0.0000
72,2023,102,0,2,3,0,0,131,1310,4745,1191,3486,68,132,0,11,102,37,0,10461,0,0.9857,4.0238,0.3627,0.0000
72,2024,102,0,2,3,0,0,131,1310,4681,1115,3488,78,121,0,14,77,21,0,10464,0,0.9833,3.9590,0.2727,0.0000
72,2025,102,0,2,3,0,0,131,1310,4723,1156,3474,93,102,0,10,83,28,0,10422,0,0.9803,3.9983,0.3373,0.0000
72,2026,102,0,2,3,0,0,131,1310,4914,1314,3496,104,155,0,7,101,37,0,10488,0,0.9788,4.1276,0.3663,0.0000
72,2027,102,0,2,3,0,0,131,1310,4898,1307,3518,73,156,0,12,114,32,0,10554,0,0.9851,4.1146,0.2807,0.0000
72,2028,102,0,2,3,0,0,131,1310,5226,1644,3492,90,139,0,15,62,13,0,10476,0,0.9828,4.4124,0.2097,0.0000
72,2029,102,0,2,3,0,0,131,1310,5352,1736,3516,100,115,1,21,54,10,0,10548,0,0.9813,4.4812,0.1852,0.0000
72,2030,102,0,2,3,0,0,131,1310,5382,1695,3558,129,104,0,16,64,8,0,10674,0,0.9760,4.4292,0.1250,0.0000
72,2031,102,0,2,3,0,0,131,1310,5406,1718,3588,100,83,0,14,69,17,0,10764,0,0.9815,4.4365,0.2464,0.0000
72,2032,102,0,2,3,0,0,131,1310,5295,1678,3512,105,120,0,10,54,12,0,10542,0,0.9802,4.4308,0.2222,0.0000
72,2033,102,0,2,3,0,0,131,1310,5494,1813,3572,109,114,0,20,36,8,0,10716,0,0.9802,4.5227,0.2222,0.0000
72,2034,102,0,2,3,0,0,131,1310,5427,1765,3555,107,122,0,12,54,12,0,10668,0,0.9803,4.4882,0.2222,0.0000
73,2018,102,0,1,3,0,0,131,1310,4793,1172,3549,72,112,0,9,100,30,0,10647,0,0.9850,3.9907,0.3000,0.0000
73,2019,102,0,1,3,0,0,131,1310,4801,1169,3550,82,90,0,11,89,30,0,10650,0,0.9829,3.9879,0.3371,0.0000
73,2020,102,0,1,3,0,0,127,1270,4701,1150,3454,97,119,0,9,88,34,0,10362,0,0.9794,3.9988,0.3864,0.0000
73,2021,102,0,1,3,0,0,127,1270,4619,1154,3389,76,116,0,13,90,34,0,10167,0,0.9835,4.0215,0.3778,0.0000
73,2022,102,0,1,3,0,0,127,1270,4604,1131,3406,67,113,0,8,66,16,0,10218,0,0.9854,3.9962,0.2424,0.0000
73,2023,102,0,1,3,0,0,131,1310,4764,1196,3486,82,114,0,14,85,28,0,10458,0,0.9828,4.0293,0.3294,0.0000
73,2024,102,0,1,3,0,0,127,1270,4740,1190,3465,85,128,0,9,97,21,0,10395,0,0.9821,4.0303,0.2165,0.0000
73,2025,102,0,1,3,0,0,127,1270,4669,1188,3415,66,107,1,9,101,24,0,10245,0,0.9859,4.0436,0.2376,0.0000
73,2026,102,0,1,3,0,0,131,1310,4918,1271,3556,91,134,0,11,103,31,0,10671,0,0.9815,4.0711,0.3010,0.0000
73,2027,102,0,1,3,0,0,131,1310,4802,1193,3520,89,119,0,9,94,24,0,10560,0,0.9815,4.0168,0.2553,0.0000
73,2028,102,0,1,3,0,0,131,1310,5231,1582,3550,99,102,0,16,48,13,0,10650,0,0.9811,4.3369,0.2708,0.0000
73,2029,102,0,1,3,0,0,131,1310,5292,1697,3508,87,119,0,14,63,11,0,10524,0,0.9836,4.4513,0.1746,0.0000
73,2030,102,0,1,3,0,0,131,1310,5448,1747,3589,112,112,0,11,58,11,0,10767,0,0.9794,4.4603,0.1897,0.0000
73,2031,102,0,1,3,0,0,131,1310,5423,1764,3533,126,110,0,12,56,20,0,10599,0,0.9768,4.4979,0.3571,0.0000
73,2032,102,0,1,3,0,0,131,1310,5434,1795,3528,111,113,0,17,65,20,0,10584,0,0.9796,4.5264,0.3077,0.0000
73,2033,102,0,1,3,0,0,131,1310,5467,1756,3601,110,106,0,17,50,10,0,10806,0,0.9799,4.4617,0.2000,0.0000
73,2034,102,0,1,3,0,0,131,1310,5446,1780,3566,100,102,0,15,41,9,0,10698,0,0.9816,4.4975,0.2195,0.0000
74,2018,102,0,2,3,0,0,132,1320,4779,1118,3564,97,101,0,14,88,17,0,10692,0,0.9797,3.9411,0.1932,0.0000
74,2019,102,0,2,3,0,0,131,1310,4752,1173,3509,70,108,0,11,98,39,0,10530,0,0.9853,4.0017,0.3980,0.0000
74,2020,102,0,2,3,0,0,131,1310,4808,1207,3513,88,121,0,8,90,22,0,10539,0,0.9817,4.0307,0.2444,0.0000
74,2021,102,0,2,3,0,0,131,1310,4818,1220,3538,60,121,0,6,89,25,0,10614,0,0.9875,4.0345,0.2809,0.0000
74,2022,102,0,2,3,0,0,131,1310,4850,1157,3605,88,118,0,11,77,25,0,10815,0,0.9819,3.9628,0.3247,0.0000
74,2023,102,0,2,3,0,0,131,1310,4838,1234,3534,70,124,0,8,101,41,0,10602,0,0.9855,4.0475,0.4059,0.0000
74,2024,102,0,2,3,0,0,131,1310,4753,1162,3516,75,124,0,12,81,30,0,10548,0,0.9842,3.9915,0.3704,0.0000
74,2025,102,0,2,3,0,0,131,1310,4684,1136,3477,71,94,0,18,94,19,0,10431,0,0.9848,3.9802,0.2021,0.0000
74,2026,102,0,2,3,0,0,131,1310,4663,1086,3487,90,99,0,5,90,28,0,10461,0,0.9807,3.9343,0.3111,0.0000
74,2027,102,0,2,3,0,0,131,1310,4836,1242,3506,88,141,0,11,104,33,0,10518,0,0.9818,4.0627,0.3173,0.0000
74,2028,102,0,2,3,0,0,131,1310,5199,1589,3496,114,109,1,8,62,20,0,10488,0,0.9781,4.3636,0.3226,0.0000
74,2029,102,0,2,3,0,0,131,1310,5376,1711,3568,97,105,0,10,51,8,0,10704,0,0.9820,4.4386,0.1569,0.0000
74,2030,102,0,2,3,0,0,131,1310,5317,1641,3566,110,93,0,11,50,15,0,10698,0,0.9793,4.3805,0.3000,0.0000
74,2031,102,0,2,3,0,0,131,1310,5344,1745,3504,95,94,0,14,74,14,0,10515,0,0.9822,4.4927,0.1892,0.0000
74,2032,102,0,2,3,0,0,132,1320,5374,1717,3555,102,103,0,11,44,7,0,10665,0,0.9810,4.4489,0.1591,0.0000
74,2033,102,0,2,3,0,0,131,1310,5282,1688,3486,108,96,0,12,50,13,0,10458,0,0.9796,4.4527,0.2600,0.0000
74,2034,102,0,2,3,0,0,131,1310,5462,1778,3558,126,111,0,16,49,9,0,10674,0,0.9769,4.4992,0.1837,0.0000
75,2018,102,0,2,3,0,0,131,1310,4836,1194,3549,93,103,0,13,92,26,0,10647,0,0.9808,4.0093,0.2826,0.0000
75,2019,102,0,2,3,0,0,131,1310,4762,1161,3509,92,120,0,7,88,26,0,10527,0,0.9807,3.9926,0.2955,0.0000
75,2020,102,0,2,3,0,0,132,1320,4859,1224,3552,83,93,0,12,90,31,0,10656,0,0.9829,4.0338,0.3444,0.0000
75,2021,102,0,2,3,0,0,131,1310,4812,1163,3562,87,107,0,15,89,29,0,10689,0,0.9819,3.9784,0.3258,0.0000
75,2022,102,0,2,3,0,0,131,1310,4759,1162,3507,90,99,0,9,77,15,0,10521,0,0.9811,3.9940,0.1948,0.0000
75,2023,102,0,2,3,0,0,131,1310,4823,1150,3582,91,99,0,7,98,26,0,10749,0,0.9811,3.9620,0.2653,0.0000
75,2024,102,0,2,3,0,0,131,1310,4612,1019,3532,61,77,0,10,88,28,0,10596,0,0.9868,3.8655,0.3182,0.0000
75,2025,102,0,2,3,0,0,131,1310,4749,1166,3512,71,123,0,6,97,33,0,10536,0,0.9850,3.9960,0.3402,0.0000
75,2026,102,0,2,3,0,0,131,1310,4770,1146,3535,89,104,0,13,110,39,0,10605,0,0.9813,3.9726,0.3545,0.0000
75,2027,102,0,2,3,0,0,131,1310,4853,1274,3497,82,121,0,8,143,49,0,10491,0,0.9831,4.0929,0.3427,0.0000
75,2028,102,0,2,3,0,0,131,1310,5253,1613,3557,83,122,2,13,47,10,0,10671,0,0.9842,4.3604,0.2128,0.0000
75,2029,102,0,2,3,0,0,131,1310,5311,1684,3490,137,111,0,14,56,13,0,10470,0,0.9742,4.4476,0.2321,0.0000
75,2030,102,0,2,3,0,0,131,1310,5276,1686,3488,102,92,0,10,43,11,0,10464,0,0.9807,4.4501,0.2558,0.0000
75,2031,102,0,2,3,0,0,131,1310,5458,1753,3575,130,99,0,11,49,9,0,10725,0,0.9762,4.4710,0.1837,0.0000
75,2032,102,0,2,3,0,0,131,1310,5477,1764,3609,104,97,0,16,47,9,0,10830,0,0.9810,4.4651,0.1915,0.0000
75,2033,102,0,2,3,0,0,131,1310,5383,1749,3502,132,99,0,18,65,20,0,10506,0,0.9755,4.4983,0.3077,0.0000
75,2034,102,0,2,3,0,0,131,1310,5413,1793,3517,103,102,0,12,55,14,0,10551,0,0.9810,4.5294,0.2545,0.0000
76,2018,102,1,2,3,0,0,131,1310,4858,1218,3576,64,110,0,12,69,21,0,10728,0,0.9868,4.0218,0.3043,0.0000
76,2019,102,1,2,3,0,0,131,1310,5000,1338,3568,94,142,1,9,81,32,0,10704,0,0.9812,4.1250,0.3951,0.0000
76,2020,102,1,2,3,0,0,131,1310,4800,1258,3454,88,124,0,15,112,35,0,10362,0,0.9817,4.0926,0.3125,0.0000
76,2021,102,1,2,3,0,0,131,1310,4904,1234,3577,93,129,0,10,107,37,0,10731,0,0.9810,4.0349,0.3458,0.0000
76,2022,102,1,2,3,0,0,131,1310,4809,1210,3490,109,136,0,11,122,45,0,10473,0,0.9773,4.0390,0.3689,0.0000
76,2023,102,1,2,3,0,0,131,1310,4847,1254,3510,83,135,0,22,88,19,0,10536,0,0.9829,4.0695,0.2159,0.0000
76,2024,102,1,2,3,0,0,131,1310,4801,1189,3527,85,103,1,13,84,31,0,10584,0,0.9823,4.0102,0.3690,0.0000
76,2025,102,1,2,3,0,0,131,1310,4711,1154,3490,67,116,0,7,87,28,0,10470,0,0.9858,3.9920,0.3218,0.0000
76,2026,102,1,2,3,0,0,131,1310,4912,1325,3517,70,130,0,8,115,30,0,10551,0,0.9857,4.1302,0.2609,0.0000
76,2027,102,1,2,3,0,0,131,1310,4851,1269,3514,68,138,0,9,143,32,0,10542,0,0.9860,4.0834,0.2238,0.0000
76,2028,102,1,2,3,0,0,131,1310,5225,1579,3569,77,99,0,6,71,20,0,10707,0,0.9853,4.3273,0.2817,0.0000
76,2029,102,1,2,3,0,0,131,1310,5237,1577,3550,110,88,0,5,70,25,0,10650,0,0.9790,4.3327,0.3571,0.0000
76,2030,102,1,2,3,0,0,131,1310,5266,1662,3504,100,78,0,12,64,27,0,10512,0,0.9810,4.4229,0.4219,0.0000
76,2031,102,1,2,3,0,0,131,1310,5397,1771,3524,102,112,0,14,52,11,0,10572,0,0.9811,4.5077,0.2115,0.0000
76,2032,102,1,2,3,0,0,131,1310,5394,1786,3497,111,116,0,24,69,18,0,10491,0,0.9794,4.5322,0.2609,0.0000
76,2033,102,1,2,3,0,0,131,1310,5406,1759,3502,145,120,1,21,57,19,0,10506,0,0.9732,4.5069,0.3333,0.0000
76,2034,102,1,2,3,0,0,131,1310,5366,1730,3518,118,112,0,16,72,13,0,10554,0,0.9780,4.4753,0.1806,0.0000
77,2018,102,1,0,3,0,0,131,1310,5015,1291,3636,88,113,0,9,91,21,0,10908,0,0.9825,4.0652,0.2308,0.0000
77,2019,102,1,0,3,0,0,131,1310,4892,1199,3594,99,111,0,21,94,27,0,10782,0,0.9798,4.0008,0.2872,0.0000
77,2020,102,1,0,3,0,0,131,1310,4823,1169,3560,94,86,0,9,104,24,0,10680,0,0.9805,3.9851,0.2308,0.0000
77,2021,102,1,0,3,0,0,131,1310,4832,1193,3556,83,107,0,7,94,22,0,10668,0,0.9828,4.0065,0.2340,0.0000
77,2022,102,1,0,3,0,0,131,1310,4773,1179,3498,96,108,0,9,82,25,0,10494,0,0.9799,4.0111,0.3049,0.0000
77,2023,102,1,0,3,0,0,131,1310,4735,1151,3509,75,110,0,7,73,16,0,10527,0,0.9842,3.9840,0.2192,0.0000
77,2024,102,1,0,3,0,0,131,1310,4865,1205,3539,121,117,0,9,87,28,0,10617,0,0.9751,4.0215,0.3218,0.0000
77,2025,102,1,0,3,0,0,131,1310,4787,1224,3486,77,122,0,7,96,23,0,10458,0,0.9839,4.0534,0.2396,0.0000
77,2026,102,1,0,3,0,0,131,1310,4848,1252,3507,89,123,0,8,116,32,0,10524,0,0.9816,4.0698,0.2759,0.0000
77,2027,102,1,0,3,0,0,131,1310,4849,1257,3523,69,110,0,9,133,30,0,10569,0,0.9858,4.0704,0.2256,0.0000
77,2028,102,1,0,3,0,0,131,1310,5204,1573,3554,77,103,0,10,50,12,0,10662,0,0.9852,4.3278,0.2400,0.0000
77,2029,102,1,0,3,0,0,131,1310,5287,1678,3508,101,90,0,15,59,15,0,10524,0,0.9809,4.4350,0.2542,0.0000
77,2030,102,1,0,3,0,0,131,1310,5389,1714,3583,92,97,0,7,47,20,0,10749,0,0.9829,4.4351,0.4255,0.0000
77,2031,102,1,0,3,0,0,131,1310,5369,1737,3565,67,90,0,11,59,14,0,10695,0,0.9875,4.4617,0.2373,0.0000
77,2032,102,1,0,3,0,0,131,1310,5366,1734,3508,124,97,0,21,49,10,0,10524,0,0.9769,4.4829,0.2041,0.0000
77,2033,102,1,0,3,0,0,131,1310,5461,1786,3569,106,123,0,12,43,9,0,10707,0,0.9806,4.5013,0.2093,0.0000
77,2034,102,1,0,3,0,0,131,1310,5509,1837,3556,116,124,0,11,46,14,0,10674,0,0.9789,4.5472,0.3043,0.0000
78,2018,102,1,2,3,0,0,131,1310,4768,1151,3561,56,92,0,14,68,19,0,10683,0,0.9883,3.9697,0.2794,0.0000
78,2019,102,1,2,3,0,0,131,1310,4890,1189,3626,75,106,0,16,89,24,0,10878,0,0.9847,3.9837,0.2697,0.0000
78,2020,102,1,2,3,0,0,131,1310,4782,1232,3465,85,125,0,18,103,28,0,10398,0,0.9822,4.0655,0.2718,0.0000
78,2021,102,1,2,3,0,0,131,1310,4862,1254,3517,91,135,0,19,88,21,0,10551,0,0.9813,4.0697,0.2386,0.0000
78,2022,102,1,2,3,0,0,131,1310,4789,1209,3504,76,137,0,13,109,37,0,10512,0,0.9841,4.0351,0.3394,0.0000
78,2023,102,1,2,3,0,0,131,1310,4808,1218,3507,83,115,0,10,103,40,0,10521,0,0.9827,4.0419,0.3883,0.0000
78,2024,102,1,2,3,0,0,131,1310,4762,1221,3465,76,141,0,10,76,24,0,10395,0,0.9840,4.0571,0.3158,0.0000
78,2025,102,1,2,3,0,0,131,1310,4859,1265,3515,79,130,1,12,93,26,0,10545,0,0.9837,4.0797,0.2796,0.0000
78,2026,102,1,2,3,0,0,131,1310,4873,1248,3559,66,122,0,11,97,31,0,10680,0,0.9865,4.0508,0.3196,0.0000
78,2027,102,1,2,3,0,0,131,1310,4881,1264,3549,68,115,1,10,125,44,0,10647,0,0.9861,4.0685,0.3520,0.0000
78,2028,102,1,2,3,0,0,131,1310,5165,1589,3480,96,97,0,15,81,20,0,10440,0,0.9814,4.3698,0.2469,0.0000
78,2029,102,1,2,3,0,0,131,1310,5271,1630,3530,111,72,0,11,62,21,0,10593,0,0.9789,4.3840,0.3387,0.0000
78,2030,102,1,2,3,0,0,131,1310,5509,1784,3617,108,101,0,10,36,8,0,10854,0,0.9804,4.4784,0.2222,0.0000
78,2031,102,1,2,3,0,0,131,1310,5412,1754,3558,100,71,0,16,43,9,0,10674,0,0.9815,4.4789,0.2093,0.0000
78,2032,102,1,2,3,0,0,131,1310,5309,1709,3506,94,79,0,14,43,17,0,10518,0,0.9823,4.4624,0.3953,0.0000
78,2033,102,1,2,3,0,0,131,1310,5624,1882,3615,127,112,0,15,53,13,0,10845,0,0.9774,4.5618,0.2453,0.0000
78,2034,102,1,2,3,0,0,131,1310,5475,1866,3516,93,113,0,11,72,18,0,10548,0,0.9830,4.5922,0.2500,0.0000
79,2018,102,1,0,3,0,0,131,1310,4861,1201,3566,94,115,0,12,76,29,0,10698,0,0.9807,4.0104,0.3816,0.0000
79,2019,102,1,0,3,0,0,131,1310,4794,1151,3539,104,114,0,10,76,25,0,10617,0,0.9783,3.9757,0.3289,0.0000
79,2020,102,1,0,3,0,0,131,1310,4834,1233,3520,81,128,0,12,106,23,0,10560,0,0.9832,4.0509,0.2170,0.0000
79,2021,102,1,0,3,0,0,132,1320,4766,1163,3542,61,108,0,17,110,26,0,10626,0,0.9872,3.9850,0.2364,0.0000
79,2022,102,1,0,3,0,0,131,1310,4718,1111,3515,92,115,0,11,82,24,0,10545,0,0.9805,3.9482,0.2927,0.0000
79,2023,102,1,0,3,0,0,131,1310,4842,1201,3544,97,96,0,13,84,23,0,10632,0,0.9800,4.0166,0.2738,0.0000
79,2024,102,1,0,3,0,0,131,1310,4886,1284,3495,107,133,0,15,55,19,0,10485,0,0.9781,4.1021,0.3455,0.0000
79,2025,102,1,0,3,0,0,131,1310,4829,1263,3478,88,125,0,12,115,27,0,10434,0,0.9818,4.0894,0.2348,0.0000
79,2026,102,1,0,3,0,0,131,1310,4934,1297,3548,89,119,0,13,159,46,0,10647,0,0.9820,4.0955,0.2893,0.0000
79,2027,102,1,0,3,0,0,131,1310,4723,1189,3448,86,102,0,8,165,47,0,10344,0,0.9818,4.0345,0.2848,0.0000
79,2028,102,1,0,3,0,0,131,1310,5278,1653,3537,88,97,0,15,66,16,0,10611,0,0.9833,4.4020,0.2424,0.0000
79,2029,102,1,0,3,0,0,131,1310,5272,1654,3509,109,90,0,8,55,16,0,10527,0,0.9793,4.4141,0.2909,0.0000
79,2030,102,1,0,3,0,0,131,1310,5320,1702,3509,109,95,0,13,46,11,0,10527,0,0.9795,4.4551,0.2391,0.0000
79,2031,102,1,0,3,0,0,131,1310,5443,1783,3556,104,99,0,11,64,15,0,10668,0,0.9809,4.5042,0.2344,0.0000
79,2032,102,1,0,3,0,0,131,1310,5328,1673,3509,146,90,0,20,60,18,0,10527,0,0.9726,4.4303,0.3000,0.0000
79,2033,102,1,0,3,0,0,131,1310,5471,1766,3573,132,118,0,12,47,13,0,10719,0,0.9759,4.4828,0.2766,0.0000
79,2034,102,1,0,3,0,0,131,1310,5405,1778,3526,101,120,0,12,60,15,0,10578,0,0.9813,4.5128,0.2500,0.0000
80,2018,102,1,1,3,0,0,127,1270,4695,1163,3450,82,116,0,10,86,29,0,10353,0,0.9825,4.0101,0.3372,0.0000
80,2019,102,1,1,3,0,0,130,1300,4685,1090,3487,108,93,0,14,89,29,0,10461,0,0.9769,3.9378,0.3258,0.0000
80,2020,102,1,1,3,0,0,131,1310,4872,1210,3562,100,125,0,11,90,23,0,10686,0,0.9795,4.0191,0.2556,0.0000
80,2021,102,1,1,3,0,0,130,1300,4642,1065,3488,89,87,0,10,81,24,0,10467,0,0.9808,3.9149,0.2963,0.0000
80,2022,102,1,1,3,0,0,127,1270,4637,1112,3451,74,101,0,11,85,27,0,10353,0,0.9840,3.9667,0.3176,0.0000
80,2023,102,1,1,3,0,0,127,1270,4674,1170,3436,68,130,0,9,89,32,0,10308,0,0.9855,4.0215,0.3596,0.0000
80,2024,102,1,1,3,0,0,132,1320,4915,1261,3576,78,133,0,8,69,21,0,10731,0,0.9841,4.0568,0.3043,0.0000
80,2025,102,1,1,3,0,0,127,1270,4567,1100,3393,74,77,0,7,103,24,0,10179,0,0.9838,3.9726,0.2330,0.0000
80,2026,102,1,1,3,0,0,131,1310,4860,1250,3527,83,112,0,4,125,39,0,10581,0,0.9829,4.0632,0.3120,0.0000
80,2027,102,1,1,3,0,0,131,1310,4747,1154,3525,68,120,0,10,126,37,0,10575,0,0.9857,3.9821,0.2937,0.0000
80,2028,102,1,1,3,0,0,127,1270,5078,1521,3449,108,97,0,19,70,19,0,10347,0,0.9787,4.3230,0.2714,0.0000
80,2029,102,1,1,3,0,0,134,1340,5426,1698,3612,116,110,1,12,49,6,0,10839,0,0.9786,4.4091,0.1224,0.0000
80,2030,102,1,1,3,0,0,130,1300,5271,1678,3485,108,109,0,15,43,13,0,10455,0,0.9795,4.4445,0.3023,0.0000
80,2031,102,1,1,3,0,0,131,1310,5404,1768,3548,88,103,0,18,54,15,0,10647,0,0.9837,4.4937,0.2778,0.0000
