team_id,year,league_id,sub_league_id,division_id,gate_revenue,season_ticket_revenue,media_revenue,merchandising_revenue,other_revenue,revenue_sharing,playoff_revenue,cash,cash_owner,cash_trades,previous_balance,player_expenses,staff_expenses,stadium_expenses,season_tickets,attendance,fan_interest,fan_loyalty,fan_modifier,ticket_price,local_media_contract,local_media_contract_expires,national_media_contract,national_media_contract_expires,development_budget,draft_budget,draft_expenses,budget,market,owner_expectation,scouting_budget,scouting_amateur,scouting_major,scouting_minor,scouting_international
22,2030,100,1,1,42004982,50936445,67250000,26223186,'',0,1174680,10000000,-3031962,0,14217147,159651723,6065999,0,17967,2730835,82,7,4,34.0341,37500000,1,29750000,3,12660000,2710000,2150000,200000000,5,0,5910000,0,0,0,0
22,2031,100,1,1,37472386,51534684,67250000,25761056,'',-262471,0,10000000,0,0,10573793,149423732,5927999,0,17922,2528726,80,7,0,35.1984,37500000,2,29750000,2,16350000,3470000,5190000,198000000,5,0,7630000,0,0,0,0
22,2032,100,1,1,41448941,46689676,67250000,24725007,'',0,12443926,6644543,0,0,6644543,156122575,5642000,0,17079,2642896,80,7,0,33.3493,37500000,1,29750000,1,12000000,3800000,13110000,192000000,5,0,9600000,0,0,0,0
22,2033,100,1,1,33313396,46125288,67250000,24630579,'',0,0,950234,0,0,950234,155358880,5333999,0,17256,2360847,78,7,1,33.6484,37500000,2,29750000,3,7510000,3900000,5840000,190000000,5,0,6010000,0,0,0,0
22,2034,100,1,1,41123902,43882560,67250000,24603249,'',0,3534591,-5310000,12755233,190000,-18255233,135782115,4905999,0,16930,2720060,80,7,0,31.2517,37500000,1,29750000,2,6000000,14060000,3540000,182000000,5,0,4760000,0,0,0,0
23,2018,100,1,2,38618728,62360773,105500000,32954032,'',0,0,3000000,-103170374,0,106170374,131623280,2031759,0,22155,2801034,99,10,0,36.0508,60000000,2,45500000,2,15489200,12101000,5216700,180000000,8,0,10326100,0,0,0,0
23,2019,100,1,2,29581454,74586096,105500000,32994270,'',-3107738,0,6000000,-54692800,0,70773516,134774639,2904459,0,24232,2767075,98,10,0,37.6454,60000000,1,45500000,1,12520000,8350000,4530000,196000000,8,0,11130000,0,0,0,0
23,2020,100,1,2,32320816,66927708,105500000,32801732,'',0,0,6000000,-71777044,0,78449883,115941788,3673319,0,24302,2803021,98,10,0,35.4077,60000000,2,45500000,2,20720000,7650000,4020000,208000000,8,0,16110000,0,0,0,0
23,2021,100,1,2,45875476,69301052,105500000,33589320,'',3892682,0,6000000,-74360855,0,77436661,135057446,4883999,0,23932,3311764,98,10,0,34.7780,60000000,1,45500000,1,13220000,10330000,3690000,216000000,9,0,11020000,0,0,0,0
23,2022,100,1,2,37938233,70998490,120750000,33499980,'',0,0,6000000,-83074403,0,89074403,151674846,4889999,0,24180,3009277,98,10,3,36.2003,70000000,3,50750000,3,13280000,10370000,3860000,234000000,9,0,11060000,0,0,0,0
23,2023,100,1,2,40999027,71565014,120750000,33913560,'',0,0,1660000,-70031980,-4340000,77806919,193697181,4964553,0,24206,3125763,99,10,5,36.0117,70000000,2,50750000,2,14740000,1650000,2330000,236000000,9,0,12280000,0,0,0,0
23,2024,100,1,2,26955289,71245711,120750000,32590950,'',-6891676,0,6000000,-22764191,0,37655867,146131755,4775999,0,24098,2601422,94,10,0,37.7490,70000000,1,50750000,1,16540000,1720000,7150000,238000000,9,0,13780000,0,0,0,0
23,2025,100,1,2,30879375,66928032,115750000,31757190,'',0,0,6000000,-62004196,0,68004196,159788983,5361999,0,22952,2627213,92,10,0,37.2286,65000000,3,50750000,3,13370000,10450000,4850000,218000000,9,0,11140000,0,0,0,0
23,2026,100,1,2,26624315,68794775,115750000,31936680,'',-1458621,0,6000000,-43315180,0,51308708,157767858,9062000,0,23269,2509702,89,10,0,38.0201,65000000,2,50750000,2,15490000,6160000,9660000,230000000,9,0,10320000,0,0,0,0
23,2027,100,1,2,32265877,61190615,115750000,30477566,'',-2062682,0,6000000,-38263230,0,46325912,140042571,8688000,0,21280,2560803,84,10,0,36.4950,65000000,1,50750000,1,15410000,12040000,5050000,230000000,9,0,13350000,0,0,0,0
23,2028,100,1,2,47331312,57256489,115750000,29678499,'',0,14802464,6000000,-56266697,0,62705092,108986246,6945999,0,20489,3084961,84,10,0,33.9025,65000000,1,50750000,1,15790000,7780000,6490000,216000000,9,0,13690000,0,0,0,0
23,2029,100,1,2,34678784,61096925,115750000,29774043,'',4207670,0,6000000,-85603571,0,105921210,119288848,4437999,0,21706,2721938,83,10,0,35.1866,65000000,2,50750000,2,16420000,7030000,7450000,230000000,9,0,9300000,0,0,0,0
23,2030,100,1,2,38980497,62817537,115750000,30619420,'',3611763,0,6000000,-84798668,0,87186905,140131672,5423999,0,22479,2916864,85,10,0,34.8998,65000000,1,50750000,1,16780000,4400000,8180000,226000000,9,0,9510000,0,0,0,0
23,2031,100,1,2,49081753,60632145,115750000,30199611,'',0,5662187,6000000,-66030795,0,72266289,146572725,6655999,0,21387,3224192,85,10,0,34.0283,65000000,1,50750000,2,16430000,4240000,4420000,240000000,9,0,12050000,0,0,0,0
23,2032,100,1,2,58062997,68022990,115750000,33181530,'',0,25970174,6000000,-56581046,0,71969009,178518826,6813999,0,23994,3611957,86,10,11,34.9079,65000000,1,50750000,1,12850000,4270000,3530000,242000000,9,0,9420000,0,0,0,0
23,2033,100,1,2,59081476,80202150,120750000,33326280,'',-2699583,26293064,6060000,-87155283,60000,95854866,240231285,6953999,0,24150,3497366,86,10,11,39.8253,70000000,2,50750000,2,10960000,1820000,2450000,262000000,9,0,8280000,0,0,0,0
23,2034,100,1,2,64374225,84678696,120750000,33392865,'',-15814406,19549149,6000000,-35023280,0,56837686,255763031,7072000,0,24312,3606839,87,10,11,41.3251,70000000,1,50750000,1,9870000,930000,3620000,284000000,9,0,7460000,0,0,0,0
24,2018,100,1,1,41979308,24491632,62250000,21223537,'',0,0,5000000,-29351786,0,34351786,95115635,1671620,0,11096,2377610,72,6,0,27.9570,32500000,1,29750000,3,13821700,10798200,7839900,130000000,5,0,8753700,0,0,0,0
24,2019,100,1,1,25110357,33954149,64750000,21869974,'',0,0,10000000,-13655132,0,25698527,113170114,2624500,0,13414,1965688,68,6,0,30.0478,35000000,3,29750000,2,13500000,9000000,1710000,150000000,5,0,8400000,0,0,0,0
24,2020,100,1,1,36516515,27504482,64750000,21772540,'',2861048,0,10000000,-2695792,0,11107305,92233316,3708799,0,13448,2436329,73,6,0,26.2776,35000000,2,29750000,1,21340000,9960000,8390000,142000000,5,0,13750000,0,0,0,0
24,2021,100,1,1,25850744,29242079,64750000,21306727,'',3892682,0,9940000,-11034350,-60000,17751545,95747209,4682000,0,12557,1911844,66,6,0,28.8166,35000000,1,29750000,2,12760000,9970000,4000000,152000000,5,0,8080000,0,0,0,0
24,2022,100,1,1,32651568,37743874,64750000,22523518,'',4679167,0,9860000,-16590742,-140000,22025958,111640749,4913999,0,15663,2381706,69,6,0,29.5567,35000000,2,29750000,1,15460000,12080000,6280000,160000000,5,0,9790000,0,0,0,0
24,2023,100,1,1,36155277,32421060,64750000,21836676,'',6035060,0,10000000,-14846680,0,19127916,139831741,4921999,0,14295,2421645,71,6,0,28.3181,35000000,1,29750000,2,12000000,9370000,5170000,166000000,5,0,7600000,0,0,0,0
24,2024,100,1,1,34432073,35032431,64750000,22575807,'',0,0,-2400000,2169308,0,-4569308,126797851,5014000,0,14661,2373871,76,6,0,29.2621,35000000,1,29750000,1,6000000,14060000,3960000,156000000,5,0,4000000,0,0,0,0
24,2025,100,1,1,17869747,33221664,67250000,22096337,'',5246,0,-3800000,3796047,0,-7601293,71581474,5553999,0,14648,1662816,72,7,-3,30.7258,37500000,3,29750000,3,18000000,4230000,5130000,156000000,5,0,11400000,0,0,0,0
24,2026,100,1,1,25062216,37488843,67250000,22983306,'',6780256,0,10000000,-17842531,0,21607275,69141012,5657999,0,15689,2037812,71,7,0,30.6952,37500000,2,29750000,2,18000000,7700000,4930000,160000000,5,0,11400000,0,0,0,0
24,2027,100,1,1,26304841,40145597,67250000,23480237,'',6746243,0,10000000,-48179375,0,52544243,60540556,5599999,0,16250,2097826,68,7,2,31.6759,37500000,1,29750000,1,18000000,14060000,6800000,158000000,5,0,11400000,0,0,0,0
24,2028,100,1,1,35963619,34703652,64750000,22608164,'',5509834,5017674,7140000,-46691226,-2860000,55834756,56935646,5789999,0,15033,2469465,71,7,0,28.6164,35000000,3,29750000,3,18000000,8190000,3760000,158000000,5,0,11400000,0,0,0,0
24,2029,100,1,1,31066825,39037910,64750000,23410673,'',4207670,0,10060000,-64485134,60000,70277464,106421264,6158000,0,16200,2310906,71,7,1,30.3365,35000000,2,29750000,2,14230000,5160000,3630000,162000000,5,0,9010000,0,0,0,0
24,2030,100,1,1,38792954,38119410,64750000,23182083,'',3611763,7481661,6990000,-20534449,-3010000,27899415,143055223,6314000,0,15687,2602390,75,7,-1,29.5545,35000000,1,29750000,1,8960000,4330000,1670000,162000000,5,0,5680000,0,0,0,0
24,2031,100,1,1,41325690,38503190,64750000,23718758,'',0,0,10000000,-2627625,0,13132255,137765128,6428000,0,15714,2610087,76,7,0,30.5848,35000000,3,29750000,2,12000000,2850000,5150000,166000000,5,0,7600000,0,0,0,0
24,2032,100,1,1,35643323,44515759,64750000,23882750,'',0,0,5954510,0,0,5954510,160515219,7175184,0,16781,2438415,74,7,0,32.8734,35000000,2,29750000,1,6000000,2550000,4380000,174000000,5,0,4000000,0,0,0,0
24,2033,100,1,1,39797055,40428347,64750000,23646692,'',0,0,-700000,3524061,3100000,-7324061,136736620,5338000,0,15011,2468022,74,7,3,32.5060,35000000,1,29750000,3,9000000,4600000,9810000,170000000,5,0,5600000,0,0,0,0
24,2034,100,1,1,33308649,40067825,67250000,23085187,'',0,0,-230000,223884,0,-453884,124426101,5295999,0,15580,2310268,70,7,0,31.7610,37500000,3,29750000,2,12000000,9370000,2750000,170000000,5,0,7600000,0,0,0,0
25,2018,100,1,2,37790556,23262193,62250000,19900405,'',0,0,1000000,-49287732,0,50287732,79480944,1686800,0,10539,2148158,66,5,1,28.4210,32500000,1,29750000,3,12000000,9375000,2457000,106000000,5,0,6400000,0,0,0,0
25,2019,100,1,2,31433611,28205882,64750000,20369997,'',2349449,0,2000000,-37622303,0,39725632,97806281,2505660,0,11905,2090099,65,5,0,28.5343,35000000,1,29750000,2,6000000,690000,3080000,120000000,5,0,4000000,0,0,0,0
25,2020,100,1,2,25494273,28047387,64750000,19791528,'',2861048,0,5600000,-17967795,3600000,28037148,106783156,3067660,0,12478,1790908,65,5,0,29.8964,35000000,1,29750000,1,8970000,5750000,3890000,132000000,5,0,4780000,0,0,0,0
25,2021,100,1,2,30592140,27730028,64750000,19800594,'',3892682,0,2000000,-16807092,0,15553391,81687879,3894000,0,12798,2088870,64,5,0,27.9204,35000000,3,29750000,1,12000000,9370000,5350000,130000000,5,0,8000000,0,0,0,0
25,2022,100,1,2,29347043,26590356,64750000,19855032,'',4679167,0,2000000,-34514864,0,32888290,102874585,4363999,0,12626,2040876,66,5,0,27.4085,35000000,2,29750000,2,6520000,14060000,7480000,134000000,5,0,4340000,0,0,0,0
25,2023,100,1,2,29792305,27479616,64750000,19775649,'',6035060,0,2000000,-18758907,0,14723847,98484027,4569999,0,12924,2102337,63,5,0,27.2420,35000000,1,29750000,1,6000000,4680000,7570000,128000000,5,0,4000000,0,0,0,0
25,2024,100,1,2,26552628,23323950,64750000,19060132,'',7697122,0,2000000,-27672148,0,22574285,86837931,4629999,0,11075,1877172,66,4,-3,26.5701,35000000,1,29750000,1,12000000,1250000,2950000,130000000,5,0,8000000,0,0,0,0
25,2025,100,1,2,27568401,24553854,64750000,18574704,'',6589131,0,2000000,-23875911,0,19286780,78776019,4879999,0,11659,1946350,63,4,0,26.7795,35000000,3,29750000,3,12000000,1410000,6890000,122000000,5,0,8000000,0,0,0,0
25,2026,100,1,2,30703312,21922874,64750000,18453706,'',6780256,0,2000000,-9670331,0,21930508,65850848,5355999,0,11641,2135464,62,4,0,24.6439,35000000,2,29750000,2,9000000,5680000,5950000,116000000,5,0,6000000,0,0,0,0
25,2027,100,1,2,37523438,20253042,64750000,18555250,'',6746243,11275890,2000000,-47399350,0,43788076,68734440,5712000,0,11496,2466628,64,4,0,23.4233,35000000,1,29750000,1,9000000,8310000,5270000,118000000,5,0,6000000,0,0,0,0
25,2028,100,1,2,33252155,27608688,64750000,19425928,'',5509834,0,2000000,-63151014,0,59641180,86660600,5859999,0,14202,2417289,64,4,3,25.1773,35000000,3,29750000,2,12000000,3350000,3800000,126000000,5,0,8000000,0,0,0,0
25,2029,100,1,2,30272102,29349056,64750000,19052170,'',4207670,0,2000000,-32213842,0,30006172,118831181,5315999,0,12826,2096483,59,4,0,28.4387,35000000,2,29750000,1,6000000,4440000,2560000,134000000,5,0,4000000,0,0,0,0
25,2030,100,1,2,28012094,23718800,64750000,17557106,'',3611763,0,2000000,-10327911,0,8716148,127303498,5306000,0,11050,1833767,58,4,0,28.2102,35000000,1,29750000,1,6000000,6200000,3140000,130000000,5,0,4000000,0,0,0,0
25,2031,100,1,2,32643289,22173115,62250000,17630555,'',3663918,0,-6500000,582642,0,-10746560,87641820,5244000,0,10735,2054572,54,4,0,26.6802,32500000,1,29750000,2,6000000,2060000,4130000,120000000,5,0,5200000,0,0,0,0
25,2032,100,1,2,26895808,21390648,62250000,16591352,'',5652172,0,2000000,-21107385,0,17778176,108020781,5255999,0,10670,1788459,50,4,0,26.9989,32500000,3,29750000,1,6000000,6780000,2900000,124000000,5,0,4000000,0,0,0,0
25,2033,100,1,2,25551850,20850474,62250000,16427147,'',3638172,0,873840,-3495360,0,731028,105974194,5399999,0,10615,1768929,50,4,-5,26.2319,32500000,2,29750000,1,6000000,4800000,5900000,114000000,5,0,4000000,0,0,0,0
25,2034,100,1,2,28921081,18284433,62250000,16792287,'',3350384,0,362165,-1448664,0,-1539555,90094580,5713999,0,9709,1853996,55,4,0,25.4615,32500000,1,29750000,3,6000000,4680000,6810000,120000000,5,0,4000000,0,0,0,0
26,2018,100,1,1,48399482,34074316,64750000,24867103,'',0,5827041,5000000,-57854568,0,62854568,73015393,1918219,0,14891,2948309,77,7,10,27.9733,35000000,1,29750000,2,16300000,12734300,1511300,130000000,5,0,10866600,0,0,0,0
26,2019,100,1,1,44566383,51109959,67250000,27020743,'',2349449,22234848,10000000,-67471311,0,77214146,98375225,2652419,0,19415,3059204,80,7,9,31.2749,37500000,1,29750000,1,16850000,3890000,4300000,156000000,5,0,11230000,0,0,0,0
26,2020,100,1,1,38145719,51290576,67250000,25475340,'',2861048,13593286,10000000,-76348671,0,83970956,100947218,4322660,0,18762,2739832,78,7,5,32.6430,37500000,2,29750000,1,17220000,3820000,5300000,172000000,5,0,11480000,0,0,0,0
26,2021,100,1,1,41525424,48122833,67250000,25828152,'',3892682,0,10000000,-58283343,0,64447852,116053695,4966000,0,18422,2872291,80,7,3,31.2114,37500000,1,29750000,3,18000000,1960000,3720000,180000000,5,0,9600000,0,0,0,0
26,2022,100,1,1,32640100,45391104,67250000,25127507,'',4679167,0,10000000,-30905881,0,36226714,109593086,5099999,0,17512,2483527,80,7,0,31.4195,37500000,3,29750000,2,18000000,1870000,5240000,186000000,5,0,9600000,0,0,0,0
26,2023,100,1,1,37244481,42906003,67250000,24650472,'',6035060,0,10000000,-21425502,0,26633034,120880881,5156000,0,16816,2620510,80,7,0,30.5858,37500000,2,29750000,1,14670000,1650000,3770000,174000000,5,0,7820000,0,0,0,0
26,2024,100,1,1,20678255,42770496,67250000,24397028,'',0,0,10000000,-5343335,0,20228705,116922142,5648000,0,16897,1959998,75,7,0,32.3718,37500000,1,29750000,3,12290000,9600000,770000,170000000,5,0,6550000,0,0,0,0
26,2025,100,1,1,46565499,35250811,64750000,24613187,'',4012,4553552,6260000,-12019649,-3740000,22015637,105019678,5914000,0,16269,3002068,80,7,0,27.2533,35000000,2,29750000,2,9000000,8310000,5720000,144000000,5,0,5200000,0,0,0,0
26,2026,100,1,1,43685102,40989460,64750000,25082785,'',0,10106306,10000000,-40139371,0,50139371,116999139,5701999,0,17154,2952651,83,7,0,28.6775,35000000,1,29750000,1,13890000,4950000,6050000,160000000,5,0,12500000,0,0,0,0
26,2027,100,1,1,38798992,44524609,67250000,25644297,'',0,0,10000000,-21282391,0,35377453,126431710,6240000,0,17876,2733807,82,7,4,30.4790,37500000,1,29750000,2,12340000,9640000,2730000,176000000,5,0,8220000,0,0,0,0
26,2028,100,1,1,27192045,46955226,67250000,24970975,'',0,0,10000000,-18104706,0,29180447,152322807,6177999,0,18403,2296705,77,7,0,32.2842,37500000,1,29750000,1,12000000,2910000,3220000,176000000,5,0,8000000,0,0,0,0
26,2029,100,1,1,38261533,39625892,67250000,24156037,'',-104056,15851708,-3600000,3476616,0,-6972560,137450005,6227999,0,16444,2679829,79,7,0,29.0643,37500000,2,29750000,3,8230000,6260000,3200000,166000000,5,0,5480000,0,0,0,0
26,2030,100,1,1,45513588,39849135,67250000,24339887,'',0,25991728,13210000,-8268030,3210000,19262598,144296747,6347999,0,16130,2884382,81,7,5,29.5948,37500000,1,29750000,2,6000000,2040000,3490000,168000000,5,0,4000000,0,0,0,0
26,2031,100,1,1,32839576,45499178,67250000,25028123,'',0,0,8110000,-39859592,-1890000,49859592,136800016,6009999,0,17975,2469495,78,7,0,31.7226,37500000,2,29750000,1,15100000,3380000,7120000,180000000,5,0,8050000,0,0,0,0
26,2032,100,1,1,46411404,41367444,67250000,24826863,'',0,0,646862,0,0,646862,107582886,6185999,0,16213,2854569,81,7,2,30.7503,37500000,1,29750000,3,15030000,4630000,1880000,174000000,5,0,8010000,0,0,0,0
26,2033,100,1,1,45491698,49541382,67250000,25669119,'',3638172,14818538,10000000,-25025934,0,39150725,112521198,5404000,0,18534,3017496,81,7,0,31.4940,37500000,1,29750000,2,18000000,6480000,4260000,178000000,5,0,9600000,0,0,0,0
26,2034,100,1,1,31436915,46534587,67250000,24903882,'',3350384,0,10000000,-50117897,0,59876526,124550177,5473999,0,17814,2394660,81,7,-1,32.5606,37500000,3,29750000,1,13220000,10320000,5980000,184000000,5,0,7050000,0,0,0,0
27,2018,100,1,1,27365333,19688339,39250000,19197605,'',0,0,3000000,-32100547,0,35100547,44163666,1641560,0,9532,1860676,57,5,0,25.2885,20000000,3,19250000,1,12000000,9375000,3913700,90000000,3,0,9600000,0,0,0,0
27,2019,100,1,1,27122486,28947375,39250000,20351248,'',2349449,1203989,3770000,-21846800,-2230000,29214851,71892440,2589599,0,14295,2201940,58,5,9,25.4638,20000000,2,19250000,1,6000000,4680000,3010000,98000000,3,0,4800000,0,0,0,0
27,2020,100,1,1,19053809,29780514,39250000,19218807,'',2861048,0,6000000,-24314107,0,27453059,84514018,3518454,0,13874,1758630,55,5,1,27.7684,20000000,1,19250000,2,8610000,4760000,4320000,106000000,3,0,6880000,0,0,0,0
27,2021,100,1,1,19843450,22944368,40250000,17567348,'',3892682,0,5612004,-3741336,0,5460658,83886521,4108000,0,11681,1684820,52,5,0,25.3961,21000000,1,19250000,1,6000000,14060000,5190000,100000000,3,0,4250000,0,0,0,0
27,2022,100,1,1,17844269,15428880,40250000,16046151,'',4679167,0,4016700,-2677801,0,2015334,57172130,4383999,0,9524,1506308,50,5,-2,22.0892,21000000,1,19250000,3,9000000,1130000,7200000,94000000,3,0,6800000,0,0,0,0
27,2023,100,1,1,20616969,15662023,39250000,16900002,'',6035060,0,7090000,-5164067,1090000,5539439,52186735,4407999,0,10595,1714838,53,5,0,21.1559,20000000,3,19250000,2,12000000,9370000,3250000,89000000,3,0,9600000,0,0,0,0
27,2024,100,1,1,33922313,17910720,39250000,19422862,'',7697122,9844186,6000000,-14691382,0,14094260,63571638,4319999,0,11056,2616696,57,6,4,19.8086,20000000,2,19250000,1,6000000,4680000,3530000,92000000,3,0,4800000,0,0,0,0
27,2025,100,1,1,25504742,21939035,39250000,20011475,'',6592279,0,6000000,-34251587,0,41013876,79596907,4745999,0,12453,2134028,61,6,0,22.2320,20000000,1,19250000,2,6000000,4680000,3690000,110000000,3,0,4800000,0,0,0,0
27,2026,100,1,1,29706564,23416597,41250000,20145643,'',6780256,17369252,6000000,-12652602,0,11872346,86576526,5203629,0,12993,2359747,65,7,5,22.5122,22000000,1,19250000,1,6000000,1380000,3190000,110000000,3,0,4800000,0,0,0,0
27,2027,100,1,1,28438924,31104784,41250000,21886222,'',6746243,0,6000000,-32864144,0,32117901,96351204,5153999,0,13964,2230564,68,7,0,26.6945,22000000,2,19250000,3,6000000,650000,10030000,120000000,3,0,4800000,0,0,0,0
27,2028,100,1,1,32387751,30606254,41250000,22065393,'',5509834,0,6000000,-4654561,0,5144727,114200436,5008000,0,14674,2443378,69,7,0,25.7815,22000000,1,19250000,2,6000000,4550000,3470000,120000000,3,0,4000000,0,0,0,0
27,2029,100,1,1,20753653,32625140,41250000,20933960,'',4207670,0,2135178,-1423454,0,-649038,104337482,4791999,0,15344,1943321,64,7,-10,27.4678,22000000,2,19250000,1,6000000,4500000,3090000,124000000,3,0,4000000,0,0,0,0
27,2030,100,1,1,20423036,24346656,41250000,19692075,'',3611763,0,-650000,259787,0,-4521550,99938275,4930001,0,12524,1733607,62,7,-2,25.8246,22000000,1,19250000,1,6000000,5210000,3080000,110000000,3,0,4000000,0,0,0,0
27,2031,100,1,1,22568207,20870114,40250000,19765705,'',3663918,0,-8000000,2785647,0,-14449565,42138173,4259999,0,12125,1921207,61,7,-2,22.6099,21000000,2,19250000,1,9000000,2970000,3350000,98000000,3,0,6400000,0,0,0,0
27,2032,100,1,1,23067882,21638182,40250000,20811222,'',5652172,0,780000,-29088026,-5220000,29435854,49372223,4458000,0,13526,2081268,61,7,0,21.4802,21000000,1,19250000,2,9000000,3500000,4100000,94000000,3,0,6400000,0,0,0,0
27,2033,100,1,1,32192475,20901004,41250000,21993877,'',3638172,0,6000000,-25855235,0,28217063,69057822,4670000,0,13762,2594995,69,7,0,20.4600,22000000,1,19250000,1,9000000,4020000,3610000,96000000,3,0,6400000,0,0,0,0
27,2034,100,1,1,25200685,30226120,41250000,22968595,'',3350384,0,5810000,-25078806,-190000,28163978,87566822,4836000,0,16050,2289692,65,7,6,24.2071,22000000,3,19250000,2,6000000,4680000,6920000,110000000,3,0,4400000,0,0,0,0
28,2018,100,1,0,26901958,19248840,50500000,18031099,'',0,0,3000000,-33066419,0,36066419,55408529,1806119,0,9140,1730913,55,5,0,26.6627,26000000,1,24500000,2,12000000,9375000,1855600,100000000,4,0,8000000,0,0,0,0
28,2019,100,1,0,24106066,23732191,50500000,18943212,'',2349449,0,4920000,-28202642,-1080000,33772421,91459007,2358920,0,11838,1864166,55,5,0,25.6620,26000000,1,24500000,1,6720000,14060000,2990000,106000000,4,0,4480000,0,0,0,0
28,2020,100,1,0,22907608,20428263,50500000,17705968,'',2861048,0,6000000,-10623972,0,13978233,85348783,3744000,0,10619,1709561,53,5,0,25.3491,26000000,1,24500000,3,6000000,1760000,3520000,110000000,4,0,4000000,0,0,0,0
28,2021,100,1,0,15139757,20636451,50500000,17507285,'',3892682,0,6000000,-6624330,0,9435352,85019005,4383999,0,11077,1366458,49,5,0,26.1817,26000000,3,24500000,2,6100000,14060000,4900000,104000000,4,0,4070000,0,0,0,0
28,2022,100,1,0,17268046,16998498,50500000,16538735,'',4679167,0,1988680,-3479123,-3230000,4018636,77419370,4360000,0,9539,1383252,50,5,0,24.7725,26000000,2,24500000,1,8150000,1870000,2530000,97000000,4,0,5980000,0,0,0,0
28,2023,100,1,0,24728135,19424614,50500000,17089609,'',6035060,6666313,3586455,-3570972,-1770000,2892367,85966219,4453999,0,10778,1874103,51,5,0,23.5594,26000000,1,24500000,3,6000000,14060000,4920000,99000000,4,0,4000000,0,0,0,0
28,2024,100,1,0,15040688,20182932,50500000,17758595,'',7702430,0,6000000,-17887338,0,16184908,86388687,5189850,0,11326,1443812,50,6,0,24.3963,26000000,1,24500000,2,6000000,14060000,5250000,106000000,4,0,4000000,0,0,0,0
28,2025,100,1,0,27154380,19883556,50500000,18094213,'',6589069,0,5545647,-3697100,0,2653678,74988958,5956000,0,11158,2049285,55,6,0,22.9533,26000000,3,24500000,1,6000000,4680000,5130000,99000000,4,0,4400000,0,0,0,0
28,2026,100,1,0,16778839,21864507,50500000,18446387,'',6780256,0,6000000,-23792972,0,23382777,71453019,6087999,0,11997,1558650,54,6,-1,24.7928,26000000,2,24500000,2,6000000,1620000,6570000,108000000,4,0,4400000,0,0,0,0
28,2027,100,1,0,19941754,20243520,50500000,18392048,'',6746243,0,6000000,-15044958,0,14298715,66099684,8204394,0,11360,1617743,53,6,0,24.8403,26000000,1,24500000,1,6000000,4680000,5870000,104000000,4,0,4400000,0,0,0,0
28,2028,100,1,0,25297204,21093495,50500000,18652030,'',5509834,0,8030000,-24013078,2030000,24503244,84706650,5372000,0,11704,1964346,55,6,0,23.6164,26000000,1,24500000,3,6000000,2800000,8980000,102000000,4,0,4400000,0,0,0,0
28,2029,100,1,0,22944265,20439312,50500000,17715014,'',4207670,0,6000000,-11721749,0,13514079,91519290,5031999,0,11215,1805520,51,5,0,24.0283,26000000,1,24500000,2,6920000,6750000,3870000,106000000,4,0,4150000,0,0,0,0
28,2030,100,1,0,19886767,19320444,50500000,17048968,'',3611763,0,5831439,-3887626,0,6107302,54946479,5446000,0,10842,1652878,49,5,0,23.7206,26000000,3,24500000,1,12960000,4650000,4280000,106000000,4,0,7770000,0,0,0,0
28,2031,100,1,0,18448906,16611767,50500000,16999309,'',3663918,0,5720000,-18047823,-280000,22574522,52971522,5375999,0,10384,1557807,50,5,0,22.5064,26000000,2,24500000,2,9000000,3850000,7250000,94000000,4,0,5600000,0,0,0,0
28,2032,100,1,0,19527575,15929029,50500000,17096403,'',5652172,0,1230000,-25616547,-4770000,26223418,58990013,5255999,0,10630,1643990,50,5,0,21.5674,26000000,1,24500000,1,9000000,4370000,3100000,93000000,4,0,5600000,0,0,0,0
28,2033,100,1,0,22098929,14167888,50500000,16958666,'',3638172,1938192,6000000,-18369981,0,21324402,44292564,5244000,0,9995,1835878,52,5,0,19.7545,26000000,3,24500000,1,18000000,9620000,6610000,92000000,4,0,11200000,0,0,0,0
28,2034,100,1,0,22906486,15283462,50500000,17087359,'',3350384,9660909,6000000,-20867495,0,23517111,59308037,5391999,0,10782,1957982,50,5,0,19.5047,26000000,2,24500000,3,9000000,8310000,5940000,94000000,4,0,5600000,0,0,0,0
29,2018,100,1,2,40320680,22054032,50500000,20904550,'',0,1716891,7000000,-32784516,0,39784516,64058578,1812419,0,10472,2464110,65,7,0,25.3133,26000000,2,24500000,1,17292100,13509400,2579800,110000000,4,0,11528100,0,0,0,0
29,2019,100,1,2,37195207,34332431,50500000,22771789,'',2349449,15732270,10000000,-29043309,0,39969508,87653543,2797639,0,15413,2650263,72,7,0,26.9889,26000000,1,24500000,3,18000000,2080000,5300000,140000000,4,0,12000000,0,0,0,0
29,2020,100,1,2,42118811,36481536,53500000,23648457,'',2861048,5112657,13880000,-32071873,3880000,41015670,127557945,3996659,0,15943,2834032,79,7,8,27.7345,29000000,1,24500000,2,12000000,2720000,4650000,146000000,4,0,8000000,0,0,0,0
29,2021,100,1,2,33957972,46227973,57000000,25688221,'',0,0,13020000,-3379203,3020000,15583030,142707959,4643999,0,18712,2591289,77,7,5,30.9444,32500000,2,24500000,1,6000000,4680000,2820000,160000000,4,0,4000000,0,0,0,0
29,2022,100,1,2,37468875,41454967,57000000,24475709,'',0,30908814,12260000,0,2260000,10569400,131880925,4621999,0,16780,2599190,80,7,0,30.3648,32500000,1,24500000,2,6000000,4680000,7070000,160000000,4,0,4000000,0,0,0,0
